# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L1D1	0	291.824099331	24	32	ApicalDendrite	215.836296202,
L1D1	1	330.469511846	34	29	ApicalDendrite	214.299529102,
L1D1	6	197.513811551	58	29	Dendrite	214.385888407,
L1D1	8	387.843604537	23	79	ApicalDendrite	215.836296202,
L1D1	16	305.204624377	85	6	Dendrite	216.875672553,
L1D1	17	357.894941705	86	24	Dendrite	216.875672553,
L1D1	21	345.251371933	34	35	ApicalDendrite	214.385888407,
L1D1	22	196.111627637	110	60	Dendrite	216.875672553,
L1D1	25	144.877877409	77	41	Dendrite	214.324176249,
L1D1	30	290.648964191	86	4	Dendrite	214.299529102,
L1D1	36	173.099511536	58	23	Dendrite	214.299529102,
L1D1_ongoing	5	215.187070735	95	18	Dendrite	52.9694177393,
L1D1_ongoing	8	387.843604537	23	79	ApicalDendrite	57.5016605788,159.282836572,
L1D1_ongoing	12	321.966331636	85	11	Dendrite	24.6329692693,
L1D1_ongoing	21	345.251371933	34	35	ApicalDendrite	162.417502121,
L1D1_ongoing	22	196.111627637	110	60	Dendrite	23.608921113,
L1D1_ongoing	23	315.85067255	23	45	ApicalDendrite	131.790247852,
L1D1_ongoing	25	144.877877409	77	41	Dendrite	88.2095082439,239.313207904,
L1D1_ongoing	28	237.773797135	96	24	Dendrite	55.0579270438,
L1D1_ongoing	35	146.408417734	59	38	Dendrite	11.2560498116,
L1D1_ongoing	37	151.674736022	57	13	Dendrite	160.21968299,
L1D2_ongoing	0	267.110362227	24	20	ApicalDendrite	149.444641995,
L1D2_ongoing	1	257.727229009	23	15	ApicalDendrite	129.435341809,
L1D2_ongoing	3	266.336690884	24	19	ApicalDendrite	130.95894084,240.924702619,244.135762462,
L1D2_ongoing	15	377.43324482	23	75	ApicalDendrite	179.659034029,
L1D2_ongoing	19	53.6153425996	44	2	ApicalDendrite	30.3064882238,147.283646311,
L1D2_ongoing	20	32.0547888707	62	5	Dendrite	106.277721554,
L1D2_ongoing	23	42.3430293503	16	6	ApicalDendrite	23.8362463323,246.242813013,
L1D2_ongoing	28	145.932503088	44	39	ApicalDendrite	63.9643950055,
L1D2_ongoing	39	92.1541363855	117	33	Dendrite	194.407639838,
L1D2_ongoing	41	118.386539572	72	3	Dendrite	22.3148692437,
L1D2_ongoing	45	67.9355285861	114	3	Dendrite	140.114435131,
L1D2_ongoing	46	60.9284398042	65	4	Dendrite	150.205483039,
L1D2_ongoing	48	68.0654772927	91	3	Dendrite	230.402447884,
L1D2_ongoing	49	52.2274802593	109	5	Dendrite	32.3177204202,181.396722205,
L1D2_ongoing	50	61.3187555756	98	0	Dendrite	74.6090960852,
L1D2_ongoing	52	59.6409744859	114	0	Dendrite	150.332706517,
L1D2_ongoing	57	163.886740981	113	53	Dendrite	245.669568841,
L1D2_ongoing	72	189.866934116	14	109	ApicalDendrite	24.2590161415,
L1D2_ongoing	74	168.357813409	14	103	ApicalDendrite	80.7502729016,
L1D2_ongoing	76	142.556825352	58	13	Dendrite	237.175873934,
L1D2_ongoing	77	77.511704345	59	4	Dendrite	16.3674460452,
L1D2_ongoing	81	115.859227393	110	22	Dendrite	33.1137852033,
L1D2_ongoing	83	113.975366381	111	19	Dendrite	229.980130054,
L1D2_ongoing	84	160.389084982	110	47	Dendrite	187.284893603,
L1D2_ongoing	87	99.5631378549	111	13	Dendrite	48.0707689218,
L1D2_ongoing	91	113.469952322	110	21	Dendrite	55.4480438748,145.126615141,
L1D2_ongoing	93	179.673311314	91	57	Dendrite	31.4406059211,
L1D2_ongoing	97	220.4288332	44	57	ApicalDendrite	64.7077419868,
L1D2_ongoing	98	241.926059381	44	64	ApicalDendrite	87.008976669,
L1D2_ongoing	100	235.610730721	44	62	ApicalDendrite	178.294351215,
L1D2_ongoing	106	228.957851565	44	60	ApicalDendrite	186.212996267,
L1D2_ongoing	109	223.839077415	44	58	ApicalDendrite	178.446060346,
L1D2_ongoing	110	66.9354069013	81	14	Dendrite	72.1476206222,
L1D2_ongoing	117	85.8570689541	81	25	Dendrite	70.8278275372,
L1D2_ongoing	122	120.002974553	127	28	Dendrite	60.1907170638,
L1D2_ongoing	125	142.146571845	42	17	ApicalDendrite	210.62093562,
L1D2_ongoing	131	291.107653343	94	54	Dendrite	162.967255336,
L1D2_ongoing	135	294.45361314	94	56	Dendrite	140.98024613,
L1D2_ongoing	137	279.184780698	94	50	Dendrite	107.059425525,
L1D2_ongoing	147	179.843438655	45	50	ApicalDendrite	234.656787944,
L1D2_ongoing	150	193.832062418	45	55	ApicalDendrite	132.866972971,
L1D2_ongoing	153	165.419770396	45	45	ApicalDendrite	132.459759029,
L1D2_ongoing	157	334.700898707	34	30	ApicalDendrite	228.605525498,
L1D2_ongoing	167	213.644813847	58	34	Dendrite	105.338169116,
L1D2_ongoing	169	194.590813376	58	28	Dendrite	21.2743291502,246.980639488,
L1D2_ongoing	174	225.581903893	95	24	Dendrite	83.9172844826,
L1D2_ongoing	175	242.998553748	95	33	Dendrite	12.4090870546,
L1D2_ongoing	177	94.1159262761	77	20	Dendrite	1.05907697428,
L1D2_ongoing	179	86.2174344641	77	16	Dendrite	142.675135612,
L1D2_ongoing	180	95.377674616	59	25	Dendrite	7.79158098387,
L1D2_ongoing	187	202.828848566	44	52	ApicalDendrite	108.52162242,206.092169295,
L1D2_ongoing	188	206.679917998	44	53	ApicalDendrite	163.915929017,
