# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L1D1	0	291.824099331	24	32	ApicalDendrite	214.097624668,
L1D1	8	387.843604537	23	79	ApicalDendrite	214.097624668,
L1D1	19	247.526609185	96	28	Dendrite	211.716689816,
L1D1_ongoing	0	291.824099331	24	32	ApicalDendrite	80.713644306,
L1D1_ongoing	18	264.375441408	96	33	Dendrite	14.6634519263,91.9989103718,
L1D1_ongoing	19	247.526609185	96	28	Dendrite	16.9502291552,233.427347821,
L1D1_ongoing	30	290.648964191	86	4	Dendrite	120.200145709,
L1D1_ongoing	36	173.099511536	58	23	Dendrite	55.1454030012,
L1D1_ongoing	38	414.333208238	29	110	ApicalDendrite	117.220481056,
L1D2_ongoing	0	267.110362227	24	20	ApicalDendrite	84.7984637111,
L1D2_ongoing	7	266.928279837	96	34	Dendrite	97.445354041,
L1D2_ongoing	18	64.401442075	55	49	Dendrite	185.811118102,
L1D2_ongoing	22	12.777788875	55	4	Dendrite	57.8348952414,243.637014075,
L1D2_ongoing	39	92.1541363855	117	33	Dendrite	108.564329244,
L1D2_ongoing	46	60.9284398042	65	4	Dendrite	13.6992480426,
L1D2_ongoing	51	70.4389846043	70	8	Dendrite	14.8218928966,
L1D2_ongoing	64	333.504023926	86	15	Dendrite	38.5195207567,
L1D2_ongoing	70	132.043103239	13	36	ApicalDendrite	146.334831703,
L1D2_ongoing	78	95.7160188563	56	29	Dendrite	161.408264277,
L1D2_ongoing	85	133.085660815	110	31	Dendrite	53.7766952797,
L1D2_ongoing	100	235.610730721	44	62	ApicalDendrite	85.8094467915,
L1D2_ongoing	106	228.957851565	44	60	ApicalDendrite	37.3256748328,
L1D2_ongoing	114	62.5806136917	88	3	Dendrite	219.83132199,
L1D2_ongoing	118	85.9945789279	88	16	Dendrite	232.580609437,
L1D2_ongoing	134	272.536424008	94	48	Dendrite	66.6159628024,
L1D2_ongoing	159	305.281110126	24	39	ApicalDendrite	127.409921043,
L1D2_ongoing	163	325.070370528	24	47	ApicalDendrite	55.8540190723,
L1D2_ongoing	181	125.31833662	92	29	Dendrite	89.2597017162,
L1D2_ongoing	182	119.636876781	92	26	Dendrite	148.78701294,
L1D2_ongoing	187	202.828848566	44	52	ApicalDendrite	45.4099105963,
L1D2_ongoing	190	97.1485188528	129	28	Dendrite	16.6115959282,140.458093728,
L1D2_ongoing	194	339.030728909	34	32	ApicalDendrite	0.751282794679,249.894100583,
L1D2_ongoing	199	379.009335615	34	50	ApicalDendrite	114.090454212,
L1D2_ongoing	206	241.392841832	96	25	Dendrite	130.734514589,
L1D2_ongoing	207	235.035492715	94	27	Dendrite	207.405646709,
L1D2_ongoing	211	236.952424266	94	28	Dendrite	200.062730363,
L1D2_ongoing	212	242.667676584	94	33	Dendrite	114.032962496,
L1D2_ongoing	229	181.090637712	96	5	Dendrite	25.0926156388,
L1D2_ongoing	239	145.572992139	68	26	Dendrite	198.351222576,
L1D2_ongoing	273	115.701068799	99	24	Dendrite	6.89570916465,32.2478794163,
L1D2_ongoing	279	188.286505298	77	57	Dendrite	144.746040177,
L1D2_ongoing	280	154.933877467	77	45	Dendrite	63.3982533718,
L1D2_ongoing	295	167.535931268	88	61	Dendrite	200.938717474,
L1D2_ongoing	298	115.085819521	88	29	Dendrite	123.744918293,
L1D2_ongoing	300	119.938901157	14	66	ApicalDendrite	69.3295983995,
L2D1	18	28.5774566234	8	1	ApicalDendrite	214.719675301,
