# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L1D1	12	321.966331636	85	11	Dendrite	218.947316886,
L1D1	14	308.790201578	85	7	Dendrite	215.192981949,
L1D1	18	264.375441408	96	33	Dendrite	214.734241297,
L1D1	23	315.85067255	23	45	ApicalDendrite	214.734241297,
L1D1	27	180.628272177	58	25	Dendrite	214.734241297,
L1D1	34	145.398590963	42	18	ApicalDendrite	215.123162226,
L1D1	37	151.674736022	57	13	Dendrite	215.123162226,
L1D1	41	293.430417292	85	2	Dendrite	216.009768597,
L1D1_ongoing	10	378.823245807	23	76	ApicalDendrite	5.14618455476,
L1D1_ongoing	19	247.526609185	96	28	Dendrite	149.501362313,
L1D1_ongoing	23	315.85067255	23	45	ApicalDendrite	120.293736228,
L1D1_ongoing	38	414.333208238	29	110	ApicalDendrite	161.361113591,
L1D2_ongoing	0	267.110362227	24	20	ApicalDendrite	188.060260707,
L1D2_ongoing	1	257.727229009	23	15	ApicalDendrite	51.8496867761,
L1D2_ongoing	8	255.131035451	96	30	Dendrite	102.110839469,
L1D2_ongoing	16	371.430676504	23	71	ApicalDendrite	158.609316405,
L1D2_ongoing	17	41.9984208294	80	4	Dendrite	147.848758818,
L1D2_ongoing	21	43.2322349937	63	5	Dendrite	43.9774160049,
L1D2_ongoing	24	35.5815340913	76	2	Dendrite	230.00786137,
L1D2_ongoing	26	170.677256053	44	44	ApicalDendrite	175.639749191,
L1D2_ongoing	32	172.20647626	93	1	Dendrite	95.5865721518,
L1D2_ongoing	36	200.057517281	95	10	Dendrite	37.2487931635,
L1D2_ongoing	40	95.534833957	117	34	Dendrite	125.596372846,
L1D2_ongoing	55	116.845156417	91	29	Dendrite	71.9934367194,
L1D2_ongoing	58	178.444533986	58	24	Dendrite	48.1278761558,59.6276489296,
L1D2_ongoing	63	308.352766521	86	10	Dendrite	99.2271215998,
L1D2_ongoing	67	362.725289587	86	26	Dendrite	118.839608582,
L1D2_ongoing	69	136.31798043	13	38	ApicalDendrite	50.3936672117,
L1D2_ongoing	104	211.878368344	44	54	ApicalDendrite	127.200717939,
L1D2_ongoing	107	220.4288332	44	57	ApicalDendrite	11.3322293535,
L1D2_ongoing	109	223.839077415	44	58	ApicalDendrite	98.3116054935,
L1D2_ongoing	126	358.020861421	23	64	ApicalDendrite	67.5808257669,
L1D2_ongoing	140	279.402645554	96	39	Dendrite	189.982667406,
L1D2_ongoing	146	200.159883271	45	57	ApicalDendrite	24.2998315952,102.288658344,
L1D2_ongoing	147	179.843438655	45	50	ApicalDendrite	119.685719232,
L1D2_ongoing	150	193.832062418	45	55	ApicalDendrite	27.6118125061,
L1D2_ongoing	156	155.453392384	41	25	ApicalDendrite	48.558731955,
L1D2_ongoing	162	297.091714945	24	35	ApicalDendrite	11.5503898648,
L1D2_ongoing	175	242.998553748	95	33	Dendrite	204.691511844,
L1D2_ongoing	207	235.035492715	94	27	Dendrite	141.317802221,
L1D2_ongoing	220	223.36390594	94	21	Dendrite	135.84258208,
L1D2_ongoing	222	219.817411716	94	19	Dendrite	113.353470177,
L1D2_ongoing	227	206.141743197	96	14	Dendrite	60.2631165967,
L1D2_ongoing	228	237.773797135	96	24	Dendrite	8.38308985031,
L1D2_ongoing	231	272.181507939	31	41	ApicalDendrite	8.20549972845,
L1D2_ongoing	233	118.368178128	113	31	Dendrite	204.782888253,
L1D2_ongoing	235	121.241080518	104	41	Dendrite	175.440367828,235.740328059,
L1D2_ongoing	260	161.529957115	58	20	Dendrite	136.666928935,
L1D2_ongoing	262	158.412755021	58	19	Dendrite	67.6336015721,246.810118103,
L1D2_ongoing	268	48.280205519	7	11	ApicalDendrite	144.445417142,
L1D2_ongoing	269	107.483084507	110	17	Dendrite	231.962252741,
L1D2_ongoing	271	86.7756962546	99	11	Dendrite	81.9355098651,
L1D2_ongoing	275	119.996793068	99	26	Dendrite	39.7394012277,
L1D2_ongoing	290	194.983326386	77	60	Dendrite	196.858213609,
L1D2_ongoing	293	147.824915015	77	42	Dendrite	88.864105646,
L1D2_ongoing	300	119.938901157	14	66	ApicalDendrite	29.3900289879,
L2D1	231	84.8830839421	105	27	Dendrite	274.956544728,
L2D1	254	403.410498801	29	106	ApicalDendrite	274.956544728,
L2D1_ongoing	75	414.333208238	29	110	ApicalDendrite	213.484282979,
L2D1_ongoing	115	48.1219715957	3	11	ApicalDendrite	180.593067142,
L2D1_ongoing	131	95.1891819482	131	22	Dendrite	129.950692191,
L2D1_ongoing	266	385.415455896	29	100	ApicalDendrite	85.8676080978,
L2D1_ongoing	271	363.507550346	29	93	ApicalDendrite	178.355279582,
L2D2	10	90.3604551714	7	34	ApicalDendrite	291.116876308,
L2D2	44	111.358784097	13	27	ApicalDendrite	294.75717657,
L2D2	52	127.00089273	81	46	Dendrite	295.312921338,
L2D2	89	98.8530108347	104	31	Dendrite	248.068657399,
L2D2	98	75.0106001965	104	20	Dendrite	268.147881084,
L2D2	151	32.7133065437	102	3	Dendrite	213.480172794,
L2D2	201	86.5938334818	98	12	Dendrite	297.268611496,
L2D2	244	31.9816176086	105	2	Dendrite	261.532170079,
L2D2	274	161.421542184	9	58	ApicalDendrite	271.502698786,
L2D2	303	59.956053519	132	3	Dendrite	254.217402222,
L2D2	307	71.5906616429	60	23	Dendrite	281.066954868,
L2D2	310	74.1651663122	60	24	Dendrite	265.536170691,
L2D2	311	57.2929768136	132	2	Dendrite	265.099834565,
L2D2	375	37.2324167479	80	2	Dendrite	225.936200644,
L2D2	391	29.4924582002	12	3	ApicalDendrite	264.05035969,
L2D2	451	85.7987440054	45	15	ApicalDendrite	263.688202763,
L2D2	471	142.216888022	88	41	Dendrite	262.393010154,
L2D2	502	121.513361898	14	68	ApicalDendrite	297.174657099,
L2D2	508	117.966625473	14	64	ApicalDendrite	282.872246503,
L2D2	524	131.717077661	59	35	Dendrite	229.866555483,
L2D2	540	114.845818681	57	3	Dendrite	230.517687717,
L2D2	561	84.8091829793	56	23	Dendrite	287.663506624,
L2D2	571	83.1097913939	56	18	Dendrite	225.717416311,
