# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L1D1	2	305.281110126	24	39	ApicalDendrite	212.36742331,
L1D1	13	327.582934032	85	13	Dendrite	212.67321762,
L1D1	38	414.333208238	29	110	ApicalDendrite	213.900270626,
L1D1	39	217.602440516	44	56	ApicalDendrite	217.49775662,
L1D1_ongoing	1	330.469511846	34	29	ApicalDendrite	43.9906826257,
L1D1_ongoing	4	246.147502303	84	83	Dendrite	20.2899291377,
L1D1_ongoing	16	305.204624377	85	6	Dendrite	26.078564092,
L1D1_ongoing	19	247.526609185	96	28	Dendrite	219.683542492,
L1D1_ongoing	23	315.85067255	23	45	ApicalDendrite	150.594201906,
L1D1_ongoing	24	177.736230165	77	53	Dendrite	104.735896423,
L1D1_ongoing	28	237.773797135	96	24	Dendrite	200.336213134,228.587609167,
L1D1_ongoing	32	304.105197592	34	20	ApicalDendrite	147.254955308,217.131487934,
L1D1_ongoing	35	146.408417734	59	38	Dendrite	18.5658946696,63.4024866152,126.135507797,
L1D1_ongoing	43	131.717077661	59	35	Dendrite	51.4673585508,
L1D2_ongoing	7	266.928279837	96	34	Dendrite	139.989503284,
L1D2_ongoing	10	258.376313058	96	31	Dendrite	128.172920862,
L1D2_ongoing	11	255.131035451	96	30	Dendrite	247.601871837,
L1D2_ongoing	12	262.234352036	96	32	Dendrite	69.2708762028,
L1D2_ongoing	13	409.280764264	23	87	ApicalDendrite	131.607933064,
L1D2_ongoing	14	374.561790039	23	73	ApicalDendrite	47.1793805869,
L1D2_ongoing	16	371.430676504	23	71	ApicalDendrite	101.74487914,
L1D2_ongoing	23	42.3430293503	16	6	ApicalDendrite	1.45785895793,121.007123404,
L1D2_ongoing	30	177.094638714	96	3	Dendrite	54.9372260935,
L1D2_ongoing	36	200.057517281	95	10	Dendrite	69.9324351354,
L1D2_ongoing	37	174.618038665	96	2	Dendrite	65.7605191633,
L1D2_ongoing	38	159.959668842	92	39	Dendrite	88.5944984591,
L1D2_ongoing	39	92.1541363855	117	33	Dendrite	58.6467670518,
L1D2_ongoing	43	63.0818159968	113	2	Dendrite	135.625458585,
L1D2_ongoing	57	163.886740981	113	53	Dendrite	232.340086415,
L1D2_ongoing	62	343.99949933	86	19	Dendrite	138.810696354,
L1D2_ongoing	69	136.31798043	13	38	ApicalDendrite	243.292076849,
L1D2_ongoing	70	132.043103239	13	36	ApicalDendrite	80.3140297072,
L1D2_ongoing	77	77.511704345	59	4	Dendrite	14.1582307585,
L1D2_ongoing	78	95.7160188563	56	29	Dendrite	152.789766065,230.658798513,
L1D2_ongoing	82	150.834691707	110	41	Dendrite	0.302786387593,
L1D2_ongoing	84	160.389084982	110	47	Dendrite	171.281526636,
L1D2_ongoing	88	128.407262621	111	27	Dendrite	75.2274678604,
L1D2_ongoing	90	132.762208873	111	29	Dendrite	91.1863264579,
L1D2_ongoing	94	169.212680549	91	53	Dendrite	233.112216669,
L1D2_ongoing	100	235.610730721	44	62	ApicalDendrite	199.327939489,
L1D2_ongoing	102	227.34907043	44	59	ApicalDendrite	144.290459389,
L1D2_ongoing	105	238.363784277	44	63	ApicalDendrite	77.5530143173,
L1D2_ongoing	106	228.957851565	44	60	ApicalDendrite	204.452460733,
