# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L1D1	1	330.469511846	34	29	ApicalDendrite	215.879466855,
L1D1	12	321.966331636	85	11	Dendrite	216.337749742,
L1D1	30	290.648964191	86	4	Dendrite	215.879466855,
L1D1	36	173.099511536	58	23	Dendrite	215.879466855,
L1D1_ongoing	4	246.147502303	84	83	Dendrite	203.048132149,
L1D1_ongoing	6	197.513811551	58	29	Dendrite	84.1391806288,
L1D1_ongoing	9	402.661442126	23	84	ApicalDendrite	68.866976838,175.331783323,
L1D1_ongoing	11	312.888941435	85	8	Dendrite	34.0124925605,71.3485626302,84.5054797964,245.133884553,
L1D1_ongoing	13	327.582934032	85	13	Dendrite	201.396716116,
L1D1_ongoing	20	354.587962475	24	64	ApicalDendrite	223.859502834,
L1D1_ongoing	22	196.111627637	110	60	Dendrite	86.3702525617,
L1D1_ongoing	24	177.736230165	77	53	Dendrite	91.5354485464,
L1D1_ongoing	38	414.333208238	29	110	ApicalDendrite	150.002335305,
L1D1_ongoing	39	217.602440516	44	56	ApicalDendrite	129.606766059,
L1D1_ongoing	41	293.430417292	85	2	Dendrite	80.5940262041,
L1D1_ongoing	43	131.717077661	59	35	Dendrite	72.0389085637,
L1D2_ongoing	3	266.336690884	24	19	ApicalDendrite	236.336311604,
L1D2_ongoing	10	258.376313058	96	31	Dendrite	62.0060398934,
L1D2_ongoing	14	374.561790039	23	73	ApicalDendrite	131.392326229,
L1D2_ongoing	18	64.401442075	55	49	Dendrite	60.1341589303,140.261883292,
L1D2_ongoing	21	43.2322349937	63	5	Dendrite	231.187035981,
L1D2_ongoing	23	42.3430293503	16	6	ApicalDendrite	102.58310279,
L1D2_ongoing	25	163.746748886	44	42	ApicalDendrite	226.444667131,
L1D2_ongoing	32	172.20647626	93	1	Dendrite	95.0327393593,
L1D2_ongoing	33	188.873378687	95	4	Dendrite	6.01648563675,39.8894960706,205.347171319,
L1D2_ongoing	40	95.534833957	117	34	Dendrite	115.072405123,
L1D2_ongoing	45	67.9355285861	114	3	Dendrite	164.136280325,
L1D2_ongoing	48	68.0654772927	91	3	Dendrite	180.245335754,
L1D2_ongoing	50	61.3187555756	98	0	Dendrite	241.736024628,
L1D2_ongoing	52	59.6409744859	114	0	Dendrite	65.4822836229,199.55353136,
L1D2_ongoing	58	178.444533986	58	24	Dendrite	181.614891964,
L1D2_ongoing	60	181.830908981	58	26	Dendrite	140.467929306,
L1D2_ongoing	63	308.352766521	86	10	Dendrite	70.2305858144,
L1D2_ongoing	64	333.504023926	86	15	Dendrite	172.095507994,
L1D2_ongoing	65	332.367917	85	15	Dendrite	158.888241416,
L1D2_ongoing	73	195.757698825	14	111	ApicalDendrite	84.5049960117,
L1D2_ongoing	82	150.834691707	110	41	Dendrite	128.403331137,
L1D2_ongoing	88	128.407262621	111	27	Dendrite	39.4921263785,
L1D2_ongoing	95	217.602440516	44	56	ApicalDendrite	12.44907866,
L1D2_ongoing	96	242.796995291	44	65	ApicalDendrite	130.558341468,
L1D2_ongoing	97	220.4288332	44	57	ApicalDendrite	173.551147813,
L1D2_ongoing	107	220.4288332	44	57	ApicalDendrite	178.561980872,
L1D2_ongoing	111	83.9942927706	7	32	ApicalDendrite	78.6648810451,157.714275485,
L1D2_ongoing	118	85.9945789279	88	16	Dendrite	29.1095759756,
L1D2_ongoing	119	55.6031021426	104	10	Dendrite	191.460620409,
L1D2_ongoing	122	120.002974553	127	28	Dendrite	57.1143648817,
L1D2_ongoing	126	358.020861421	23	64	ApicalDendrite	116.74809228,
L1D2_ongoing	130	293.546479247	94	55	Dendrite	166.625531588,
L1D2_ongoing	135	294.45361314	94	56	Dendrite	80.9909319156,
L1D2_ongoing	143	291.25787469	96	45	Dendrite	168.49105327,
L1D2_ongoing	146	200.159883271	45	57	ApicalDendrite	184.8017606,
L1D2_ongoing	148	187.065508945	45	53	ApicalDendrite	176.162569804,
L1D2_ongoing	152	204.186264374	45	59	ApicalDendrite	216.681714045,
L1D2_ongoing	159	305.281110126	24	39	ApicalDendrite	177.880684168,
L1D2_ongoing	163	325.070370528	24	47	ApicalDendrite	16.4929777425,
L1D2_ongoing	168	201.856755112	58	31	Dendrite	219.879147365,244.145361163,
L1D2_ongoing	170	209.48476419	58	33	Dendrite	172.031460575,
L1D2_ongoing	183	110.045879447	92	22	Dendrite	49.0981564529,
L1D2_ongoing	185	98.4398256972	92	17	Dendrite	158.101301729,
L1D2_ongoing	204	193.216559235	94	5	Dendrite	35.5668425771,
L1D2_ongoing	213	227.033509596	94	23	Dendrite	68.9816303234,249.918287371,
L1D2_ongoing	222	219.817411716	94	19	Dendrite	4.73063007252,
L1D2_ongoing	229	181.090637712	96	5	Dendrite	26.8390769527,
L1D2_ongoing	233	118.368178128	113	31	Dendrite	52.1215268705,230.120434607,
L1D2_ongoing	239	145.572992139	68	26	Dendrite	208.81197711,
L1D2_ongoing	240	112.05431171	68	11	Dendrite	56.4810689268,202.56711395,
L1D2_ongoing	252	125.621917375	74	37	Dendrite	180.267117754,
L1D2_ongoing	256	156.407830048	59	40	Dendrite	146.200685327,
L1D2_ongoing	260	161.529957115	58	20	Dendrite	182.154100904,
L1D2_ongoing	264	146.88883886	57	11	Dendrite	164.685426507,
L1D2_ongoing	268	48.280205519	7	11	ApicalDendrite	6.36676078556,
L1D2_ongoing	278	247.822803338	94	36	Dendrite	114.933930608,
L1D2_ongoing	283	174.949001991	77	52	Dendrite	103.018301022,
L1D2_ongoing	290	194.983326386	77	60	Dendrite	167.447899674,
L1D2_ongoing	291	183.954184686	77	55	Dendrite	170.613257599,
L1D2_ongoing	292	149.813638414	77	43	Dendrite	36.7860752429,75.1625403874,103.82628156,
L1D2_ongoing	295	167.535931268	88	61	Dendrite	81.0984065714,
L1D2_ongoing	296	111.273231791	14	58	ApicalDendrite	29.9388033941,
L1D2_ongoing	297	100.366148416	14	47	ApicalDendrite	186.550810645,
