# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L1D1	5	215.187070735	95	18	Dendrite	215.166140285,
L1D1	34	145.398590963	42	18	ApicalDendrite	212.365689011,
L1D1	37	151.674736022	57	13	Dendrite	212.365689011,
L1D1	39	217.602440516	44	56	ApicalDendrite	213.847080209,
L1D1_ongoing	3	311.163951538	24	42	ApicalDendrite	220.852621237,
L1D1_ongoing	7	281.808969523	96	40	Dendrite	81.7208936732,
L1D1_ongoing	8	387.843604537	23	79	ApicalDendrite	236.505189024,
L1D1_ongoing	15	299.251636044	85	4	Dendrite	154.290698132,
L1D1_ongoing	18	264.375441408	96	33	Dendrite	179.1790897,
L1D1_ongoing	21	345.251371933	34	35	ApicalDendrite	56.3604432193,
L1D1_ongoing	22	196.111627637	110	60	Dendrite	153.871924923,
L1D1_ongoing	23	315.85067255	23	45	ApicalDendrite	39.7433577961,
L1D1_ongoing	27	180.628272177	58	25	Dendrite	212.387704766,245.574089091,
L1D1_ongoing	41	293.430417292	85	2	Dendrite	87.0826487128,
L1D2_ongoing	0	267.110362227	24	20	ApicalDendrite	166.762079865,
L1D2_ongoing	20	32.0547888707	62	5	Dendrite	7.41745204598,
L1D2_ongoing	22	12.777788875	55	4	Dendrite	192.461899887,
L1D2_ongoing	28	145.932503088	44	39	ApicalDendrite	107.823206916,
L1D2_ongoing	37	174.618038665	96	2	Dendrite	12.1530350613,
L1D2_ongoing	56	42.8617571811	108	3	Dendrite	177.349259424,221.831587367,
L1D2_ongoing	57	163.886740981	113	53	Dendrite	73.3802311268,
L1D2_ongoing	58	178.444533986	58	24	Dendrite	168.122326502,
L1D2_ongoing	59	180.628272177	58	25	Dendrite	95.7443083633,
L1D2_ongoing	60	181.830908981	58	26	Dendrite	95.3366346235,118.376954373,
L1D2_ongoing	61	181.830908981	58	26	Dendrite	133.247433669,190.648209627,
L1D2_ongoing	62	343.99949933	86	19	Dendrite	85.2295855908,
L1D2_ongoing	71	179.999738836	14	106	ApicalDendrite	215.236849235,
L1D2_ongoing	72	189.866934116	14	109	ApicalDendrite	227.386570802,
L1D2_ongoing	75	197.427281357	14	112	ApicalDendrite	98.1042575505,
L1D2_ongoing	78	95.7160188563	56	29	Dendrite	48.432491619,
L1D2_ongoing	83	113.975366381	111	19	Dendrite	235.41485491,
L1D2_ongoing	93	179.673311314	91	57	Dendrite	164.12983561,192.800603826,
L1D2_ongoing	95	217.602440516	44	56	ApicalDendrite	0.733871798727,132.398540403,
L1D2_ongoing	111	83.9942927706	7	32	ApicalDendrite	96.8659089615,
L1D2_ongoing	112	64.9164953107	88	4	Dendrite	117.923197227,
L1D2_ongoing	115	97.0359225833	87	8	Dendrite	166.375807868,
L1D2_ongoing	117	85.8570689541	81	25	Dendrite	27.5062009436,134.372431395,
L1D2_ongoing	118	85.9945789279	88	16	Dendrite	33.2759129869,
L1D2_ongoing	119	55.6031021426	104	10	Dendrite	214.296467196,
L1D2_ongoing	123	128.454276359	77	36	Dendrite	199.720710995,
L1D2_ongoing	129	266.564409171	94	45	Dendrite	141.950713536,
L1D2_ongoing	131	291.107653343	94	54	Dendrite	194.877733734,
L1D2_ongoing	142	276.641891789	96	38	Dendrite	124.317153624,
L1D2_ongoing	145	183.165996017	45	51	ApicalDendrite	119.812438746,174.265261318,
L1D2_ongoing	167	213.644813847	58	34	Dendrite	47.1069408186,
L1D2_ongoing	170	209.48476419	58	33	Dendrite	231.677037252,
L1D2_ongoing	172	333.152644292	23	52	ApicalDendrite	220.489436546,
L1D2_ongoing	178	85.3072305541	59	22	Dendrite	244.759444992,
L1D2_ongoing	179	86.2174344641	77	16	Dendrite	75.8913358259,
L1D2_ongoing	187	202.828848566	44	52	ApicalDendrite	185.753325713,
L1D2_ongoing	188	206.679917998	44	53	ApicalDendrite	174.992468655,
L1D2_ongoing	189	31.6856568604	118	3	Dendrite	49.8825386563,
L1D2_ongoing	197	362.343142121	24	69	ApicalDendrite	25.123162188,210.296523059,
L1D2_ongoing	198	367.286913216	24	72	ApicalDendrite	47.8564673083,214.265850144,
L1D2_ongoing	200	204.859849659	94	10	Dendrite	34.0397158637,
L1D2_ongoing	203	189.998260882	94	4	Dendrite	194.47948867,
L1D2_ongoing	212	242.667676584	94	33	Dendrite	174.055934644,
L1D2_ongoing	215	238.941808381	94	30	Dendrite	194.01423079,
L1D2_ongoing	218	186.51899081	96	7	Dendrite	113.500949981,
L1D2_ongoing	222	219.817411716	94	19	Dendrite	60.3407215093,
L1D2_ongoing	226	212.816810045	96	17	Dendrite	122.252314783,
L1D2_ongoing	240	112.05431171	68	11	Dendrite	190.013509245,
L1D2_ongoing	243	214.05244586	45	63	ApicalDendrite	9.22297164125,
L1D2_ongoing	247	308.785608674	33	20	ApicalDendrite	102.875745313,
L1D2_ongoing	253	186.554462538	110	56	Dendrite	176.338123486,207.019024177,
L1D2_ongoing	259	150.169017367	57	12	Dendrite	233.822143771,
L1D2_ongoing	265	161.049667243	59	41	Dendrite	73.550292203,
L1D2_ongoing	268	48.280205519	7	11	ApicalDendrite	51.6243442735,
L1D2_ongoing	269	107.483084507	110	17	Dendrite	210.321021957,
L1D2_ongoing	270	85.0957843204	99	10	Dendrite	19.6240595084,
L1D2_ongoing	272	111.960575355	110	20	Dendrite	87.503634155,
L1D2_ongoing	280	154.933877467	77	45	Dendrite	176.860990323,
L1D2_ongoing	293	147.824915015	77	42	Dendrite	113.478799589,
L2D1_ongoing	15	5.68626187483	125	2	Dendrite	109.140230314,
L2D1_ongoing	23	51.0960350564	53	5	Dendrite	170.601424356,
L2D1_ongoing	27	35.9774575129	47	5	Dendrite	39.8105131503,
L2D1_ongoing	30	43.4713122068	124	5	Dendrite	96.942842845,
L2D1_ongoing	56	65.4040149569	88	5	Dendrite	62.2985259681,
L2D1_ongoing	78	70.5770356868	128	13	Dendrite	63.5094092226,
L2D1_ongoing	87	59.1134844648	3	16	ApicalDendrite	54.6007416485,
L2D1_ongoing	97	49.5479668938	127	1	Dendrite	145.131398123,
L2D1_ongoing	105	78.254106884	4	2	ApicalDendrite	12.531850499,
L2D1_ongoing	123	116.88274489	127	27	Dendrite	35.2086938928,
L2D1_ongoing	156	147.449407799	9	50	ApicalDendrite	134.020999502,
L2D1_ongoing	176	167.003524509	75	61	Dendrite	233.352723058,
L2D1_ongoing	179	283.752043814	36	36	ApicalDendrite	189.220604568,
L2D1_ongoing	184	307.437241571	36	53	ApicalDendrite	96.2884621588,
L2D1_ongoing	226	313.615425238	29	73	ApicalDendrite	193.993162275,
L2D1_ongoing	260	369.634483309	29	95	ApicalDendrite	18.195182838,
L2D1_ongoing	287	72.0671535014	55	56	Dendrite	156.685903018,
L2D1_ongoing	297	99.1039728658	128	29	Dendrite	85.6249801731,
L2D1_ongoing	323	212.656486806	39	0	ApicalDendrite	134.044794874,
L2D1_ongoing	329	249.35380681	39	15	ApicalDendrite	191.263418134,
L2D2	75	146.187546754	81	56	Dendrite	276.068139819,
L2D2	106	67.1075543984	129	17	Dendrite	239.299291836,
L2D2	160	60.2223333399	104	12	Dendrite	290.971928902,
L2D2	338	122.03426355	111	23	Dendrite	228.002452963,
L2D2	414	35.4017707958	43	1	ApicalDendrite	277.714715234,
L2D2	549	76.7618579687	59	2	Dendrite	231.783700821,
L2D2	574	78.401229392	56	8	Dendrite	275.812970432,
L2D2	674	63.9936332531	127	10	Dendrite	218.262002713,
L2D2	758	49.6778556998	7	12	ApicalDendrite	287.168591852,
L2D2	882	80.1867923378	4	3	ApicalDendrite	244.079127579,
L2D2	1057	104.169705344	70	25	Dendrite	282.866687194,
