# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L1D1	15	299.251636044	85	4	Dendrite	213.36296104,
L1D1	16	305.204624377	85	6	Dendrite	217.104114475,
L1D1	17	357.894941705	86	24	Dendrite	217.104114475,
L1D1	22	196.111627637	110	60	Dendrite	217.104114475,
L1D1	28	237.773797135	96	24	Dendrite	217.810006005,
L1D1	40	289.482176024	85	1	Dendrite	214.405421828,
L1D1_ongoing	10	378.823245807	23	76	ApicalDendrite	70.82390252,
L1D1_ongoing	11	312.888941435	85	8	Dendrite	146.772343495,
L1D1_ongoing	23	315.85067255	23	45	ApicalDendrite	19.150985466,
L1D1_ongoing	25	144.877877409	77	41	Dendrite	1.84338772992,
L1D1_ongoing	28	237.773797135	96	24	Dendrite	220.233634657,
L1D1_ongoing	30	290.648964191	86	4	Dendrite	61.5268744105,
L1D1_ongoing	33	286.285495399	86	2	Dendrite	157.250085624,
L1D1_ongoing	35	146.408417734	59	38	Dendrite	89.7448430907,
L1D1_ongoing	39	217.602440516	44	56	ApicalDendrite	42.0367003363,
L1D1_ongoing	43	131.717077661	59	35	Dendrite	102.04130177,
L1D2_ongoing	3	266.336690884	24	19	ApicalDendrite	192.759725702,
L1D2_ongoing	10	258.376313058	96	31	Dendrite	35.1919565233,
L1D2_ongoing	11	255.131035451	96	30	Dendrite	123.509431515,
L1D2_ongoing	15	377.43324482	23	75	ApicalDendrite	150.781010616,
L1D2_ongoing	16	371.430676504	23	71	ApicalDendrite	202.859424815,
L1D2_ongoing	18	64.401442075	55	49	Dendrite	69.54958431,
L1D2_ongoing	19	53.6153425996	44	2	ApicalDendrite	182.069934573,232.374467857,
L1D2_ongoing	23	42.3430293503	16	6	ApicalDendrite	39.2626349279,
L1D2_ongoing	27	154.495980975	44	40	ApicalDendrite	214.649172168,
L1D2_ongoing	29	187.901146946	94	3	Dendrite	161.911970102,
L1D2_ongoing	30	177.094638714	96	3	Dendrite	205.399539292,
L1D2_ongoing	34	174.371773242	93	3	Dendrite	51.5277161563,
L1D2_ongoing	46	60.9284398042	65	4	Dendrite	181.069125962,
L1D2_ongoing	52	59.6409744859	114	0	Dendrite	185.551307729,
L1D2_ongoing	57	163.886740981	113	53	Dendrite	131.037616509,
L1D2_ongoing	70	132.043103239	13	36	ApicalDendrite	151.918049599,
L1D2_ongoing	72	189.866934116	14	109	ApicalDendrite	4.02352312468,
L1D2_ongoing	75	197.427281357	14	112	ApicalDendrite	58.9217139268,
L1D2_ongoing	80	118.974216335	58	5	Dendrite	237.539482865,
L1D2_ongoing	85	133.085660815	110	31	Dendrite	147.596106882,
L1D2_ongoing	101	231.48998264	44	61	ApicalDendrite	104.838968238,
L1D2_ongoing	102	227.34907043	44	59	ApicalDendrite	39.3940956253,76.7921479641,
L1D2_ongoing	105	238.363784277	44	63	ApicalDendrite	59.0166726705,
L1D2_ongoing	110	66.9354069013	81	14	Dendrite	194.567374667,
L1D2_ongoing	113	70.7797931274	14	16	ApicalDendrite	26.3225487712,
L1D2_ongoing	114	62.5806136917	88	3	Dendrite	114.585969833,
L1D2_ongoing	117	85.8570689541	81	25	Dendrite	31.7329724739,
L1D2_ongoing	119	55.6031021426	104	10	Dendrite	197.044060087,
L1D2_ongoing	122	120.002974553	127	28	Dendrite	71.508870464,
L1D2_ongoing	127	344.925474573	23	58	ApicalDendrite	119.903703008,
L1D2_ongoing	136	263.593112097	94	43	Dendrite	15.3286722248,104.749021148,
L1D2_ongoing	137	279.184780698	94	50	Dendrite	150.943214125,
L1D2_ongoing	142	276.641891789	96	38	Dendrite	172.590984347,
L1D2_ongoing	146	200.159883271	45	57	ApicalDendrite	118.068636203,
L1D2_ongoing	151	206.900195489	45	60	ApicalDendrite	79.2330103561,
L1D2_ongoing	152	204.186264374	45	59	ApicalDendrite	196.147811939,
L1D2_ongoing	165	327.582934032	85	13	Dendrite	19.2160248008,
L1D2_ongoing	170	209.48476419	58	33	Dendrite	189.793335263,
L1D2_ongoing	173	215.187070735	95	18	Dendrite	199.639037949,
L1D2_ongoing	175	242.998553748	95	33	Dendrite	96.4848839127,
L1D2_ongoing	179	86.2174344641	77	16	Dendrite	205.591233008,
L1D2_ongoing	181	125.31833662	92	29	Dendrite	72.2698048322,
L1D2_ongoing	182	119.636876781	92	26	Dendrite	26.8667946175,220.276542459,
L1D2_ongoing	185	98.4398256972	92	17	Dendrite	152.511990703,
L1D2_ongoing	186	102.752589087	92	19	Dendrite	179.631300912,
L1D2_ongoing	191	130.273702518	7	55	ApicalDendrite	194.49229728,
L1D2_ongoing	194	339.030728909	34	32	ApicalDendrite	88.4211882023,
L1D2_ongoing	201	216.978781434	96	19	Dendrite	84.531918237,
L1D2_ongoing	202	197.053801344	94	6	Dendrite	133.110469673,
L1D2_ongoing	205	198.62201058	96	12	Dendrite	248.592369608,
L1D2_ongoing	220	223.36390594	94	21	Dendrite	107.164937913,
L1D2_ongoing	222	219.817411716	94	19	Dendrite	176.900635345,
L1D2_ongoing	226	212.816810045	96	17	Dendrite	5.6454941928,
L1D2_ongoing	227	206.141743197	96	14	Dendrite	209.139591398,
L1D2_ongoing	232	93.9633841363	113	18	Dendrite	103.196862333,
L1D2_ongoing	234	190.219921422	84	60	Dendrite	169.566489612,
L1D2_ongoing	252	125.621917375	74	37	Dendrite	98.8317641298,
L1D2_ongoing	257	152.512242597	58	17	Dendrite	109.800829502,171.25624235,
L1D2_ongoing	264	146.88883886	57	11	Dendrite	131.844892381,227.51544484,
L1D2_ongoing	265	161.049667243	59	41	Dendrite	171.896013344,
L1D2_ongoing	267	150.076245849	59	39	Dendrite	14.3075589416,
L1D2_ongoing	268	48.280205519	7	11	ApicalDendrite	101.359353984,
L1D2_ongoing	271	86.7756962546	99	11	Dendrite	185.821582239,
L1D2_ongoing	275	119.996793068	99	26	Dendrite	223.153951217,
L1D2_ongoing	278	247.822803338	94	36	Dendrite	74.7380573741,
L1D2_ongoing	281	199.741718316	77	62	Dendrite	172.572097469,
L1D2_ongoing	283	174.949001991	77	52	Dendrite	5.76078910549,28.8245681012,
L1D2_ongoing	284	166.255947781	77	49	Dendrite	152.17870714,
L1D2_ongoing	287	153.161909076	77	44	Dendrite	35.8485243781,
