# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L1D1	7	281.808969523	96	40	Dendrite	215.527981676,
L1D1	43	131.717077661	59	35	Dendrite	215.527981676,
L1D1_ongoing	1	330.469511846	34	29	ApicalDendrite	55.2285381468,
L1D1_ongoing	4	246.147502303	84	83	Dendrite	60.5217784084,
L1D1_ongoing	7	281.808969523	96	40	Dendrite	9.09635479386,145.037695816,
L1D1_ongoing	8	387.843604537	23	79	ApicalDendrite	185.836421606,
L1D1_ongoing	16	305.204624377	85	6	Dendrite	12.8552940003,
L1D1_ongoing	17	357.894941705	86	24	Dendrite	230.325556795,
L1D1_ongoing	20	354.587962475	24	64	ApicalDendrite	94.1660039043,
L1D1_ongoing	37	151.674736022	57	13	Dendrite	67.5498008184,
L1D1_ongoing	38	414.333208238	29	110	ApicalDendrite	101.430700824,
L1D1_ongoing	40	289.482176024	85	1	Dendrite	25.8185143124,
L1D2_ongoing	7	266.928279837	96	34	Dendrite	195.944675727,
L1D2_ongoing	11	255.131035451	96	30	Dendrite	67.1126787469,
L1D2_ongoing	17	41.9984208294	80	4	Dendrite	14.3301009065,
L1D2_ongoing	18	64.401442075	55	49	Dendrite	142.895267232,
L1D2_ongoing	20	32.0547888707	62	5	Dendrite	197.927144513,
L1D2_ongoing	23	42.3430293503	16	6	ApicalDendrite	229.739862111,
L1D2_ongoing	24	35.5815340913	76	2	Dendrite	213.615574554,
L1D2_ongoing	26	170.677256053	44	44	ApicalDendrite	29.0681626506,
L1D2_ongoing	28	145.932503088	44	39	ApicalDendrite	169.752110285,
L1D2_ongoing	32	172.20647626	93	1	Dendrite	137.189750994,
L1D2_ongoing	37	174.618038665	96	2	Dendrite	196.392518593,
L1D2_ongoing	40	95.534833957	117	34	Dendrite	156.362985366,
L1D2_ongoing	43	63.0818159968	113	2	Dendrite	50.2854171536,
L1D2_ongoing	56	42.8617571811	108	3	Dendrite	40.0029897598,
L1D2_ongoing	59	180.628272177	58	25	Dendrite	138.284627006,
L1D2_ongoing	65	332.367917	85	15	Dendrite	15.4953809141,
L1D2_ongoing	71	179.999738836	14	106	ApicalDendrite	226.712815387,
L1D2_ongoing	72	189.866934116	14	109	ApicalDendrite	84.8694056483,
L1D2_ongoing	76	142.556825352	58	13	Dendrite	231.027166009,
L1D2_ongoing	80	118.974216335	58	5	Dendrite	22.683729769,174.638183262,
L1D2_ongoing	82	150.834691707	110	41	Dendrite	34.3282332761,
L1D2_ongoing	96	242.796995291	44	65	ApicalDendrite	17.2643247998,
