# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L1D1	18	264.375441408	96	33	Dendrite	214.369719419,
L1D1	23	315.85067255	23	45	ApicalDendrite	214.369719419,
L1D1	27	180.628272177	58	25	Dendrite	214.369719419,
L1D1_ongoing	0	291.824099331	24	32	ApicalDendrite	230.135522321,
L1D1_ongoing	5	215.187070735	95	18	Dendrite	10.7414499066,
L1D1_ongoing	10	378.823245807	23	76	ApicalDendrite	116.833711565,
L1D1_ongoing	11	312.888941435	85	8	Dendrite	179.983952714,
L1D1_ongoing	21	345.251371933	34	35	ApicalDendrite	81.4671052958,
L1D1_ongoing	23	315.85067255	23	45	ApicalDendrite	220.378080831,
L1D1_ongoing	27	180.628272177	58	25	Dendrite	141.749991553,
L1D1_ongoing	36	173.099511536	58	23	Dendrite	104.434646216,
L1D1_ongoing	38	414.333208238	29	110	ApicalDendrite	54.7354179505,
L1D2_ongoing	5	262.234352036	96	32	Dendrite	244.403617908,
L1D2_ongoing	7	266.928279837	96	34	Dendrite	249.080491003,
L1D2_ongoing	13	409.280764264	23	87	ApicalDendrite	214.782035613,
L1D2_ongoing	17	41.9984208294	80	4	Dendrite	93.9485375771,
L1D2_ongoing	24	35.5815340913	76	2	Dendrite	133.618468109,
L1D2_ongoing	26	170.677256053	44	44	ApicalDendrite	14.912655485,
L1D2_ongoing	39	92.1541363855	117	33	Dendrite	242.241946679,249.711748591,
L1D2_ongoing	54	88.0359075206	66	13	Dendrite	104.885604664,
L1D2_ongoing	60	181.830908981	58	26	Dendrite	91.8924753676,
L1D2_ongoing	69	136.31798043	13	38	ApicalDendrite	21.9016865755,242.220080392,
L1D2_ongoing	85	133.085660815	110	31	Dendrite	1.8209514156,
L1D2_ongoing	109	223.839077415	44	58	ApicalDendrite	137.114480818,
L1D2_ongoing	122	120.002974553	127	28	Dendrite	126.570719667,137.301712278,
L1D2_ongoing	126	358.020861421	23	64	ApicalDendrite	105.459089918,
L1D2_ongoing	127	344.925474573	23	58	ApicalDendrite	72.0441295743,
L1D2_ongoing	129	266.564409171	94	45	Dendrite	12.4845072836,
L1D2_ongoing	144	286.585144126	96	42	Dendrite	248.674349718,
L1D2_ongoing	156	155.453392384	41	25	ApicalDendrite	249.255217791,
L1D2_ongoing	164	309.826477477	24	41	ApicalDendrite	161.463865575,
L1D2_ongoing	169	194.590813376	58	28	Dendrite	198.6610063,
L1D2_ongoing	177	94.1159262761	77	20	Dendrite	34.0615012372,
L1D2_ongoing	191	130.273702518	7	55	ApicalDendrite	100.552369187,
L1D2_ongoing	210	210.068479726	94	13	Dendrite	86.5550848642,
L1D2_ongoing	211	236.952424266	94	28	Dendrite	12.249687767,116.177079946,
L1D2_ongoing	213	227.033509596	94	23	Dendrite	241.685297626,
L1D2_ongoing	220	223.36390594	94	21	Dendrite	154.895158396,
L1D2_ongoing	228	237.773797135	96	24	Dendrite	51.7717970105,
L1D2_ongoing	233	118.368178128	113	31	Dendrite	6.14742948875,
L1D2_ongoing	234	190.219921422	84	60	Dendrite	40.8380730311,
L1D2_ongoing	244	215.794133932	45	64	ApicalDendrite	31.6570174412,
L1D2_ongoing	249	312.6756998	34	23	ApicalDendrite	146.634999671,
L1D2_ongoing	256	156.407830048	59	40	Dendrite	50.2281563353,
L1D2_ongoing	260	161.529957115	58	20	Dendrite	222.219007944,
L1D2_ongoing	262	158.412755021	58	19	Dendrite	207.951959235,
L1D2_ongoing	264	146.88883886	57	11	Dendrite	23.5655693737,
L1D2_ongoing	265	161.049667243	59	41	Dendrite	36.6437599463,65.1609807885,
L1D2_ongoing	270	85.0957843204	99	10	Dendrite	46.9056043113,
L1D2_ongoing	285	198.244635912	77	61	Dendrite	149.476797625,
L1D2_ongoing	288	171.68987475	77	51	Dendrite	56.9937319397,
L1D2_ongoing	289	144.877877409	77	41	Dendrite	88.4994877974,
L1D2_ongoing	290	194.983326386	77	60	Dendrite	106.350715817,
L1D2_ongoing	294	87.3349065051	45	16	ApicalDendrite	62.9345437453,
L1D2_ongoing	297	100.366148416	14	47	ApicalDendrite	67.394108088,
L2D1	54	42.3631162039	47	8	Dendrite	216.251958204,
L2D1	96	107.254888439	4	15	ApicalDendrite	210.338314405,
L2D1	221	265.410856271	31	40	ApicalDendrite	210.426326715,
L2D1_ongoing	144	186.692272933	84	58	Dendrite	246.721814427,
L2D1_ongoing	156	147.449407799	9	50	ApicalDendrite	34.129186864,
L2D1_ongoing	261	374.532628069	29	96	ApicalDendrite	73.41495564,
L2D2	58	98.6846152612	7	38	ApicalDendrite	223.214531208,
L2D2	149	90.7169253033	105	34	Dendrite	210.639414263,
L2D2	157	80.0090323843	104	22	Dendrite	294.199543614,
L2D2	165	56.628906511	105	14	Dendrite	284.399416502,
L2D2	200	53.6446290647	105	12	Dendrite	256.660158968,
L2D2	209	36.203578404	102	5	Dendrite	245.345688702,
L2D2	221	53.6446290647	105	12	Dendrite	273.756361731,
L2D2	225	34.1976031415	105	3	Dendrite	215.321459012,
L2D2	229	59.3990272208	103	15	Dendrite	212.594066327,
L2D2	304	75.0117043921	132	9	Dendrite	255.518725307,
L2D2	347	120.483505831	111	22	Dendrite	281.630481006,
L2D2	467	139.882952189	45	35	ApicalDendrite	284.519198913,
L2D2	487	140.455582911	45	36	ApicalDendrite	263.16749171,
L2D2	495	122.923465115	14	70	ApicalDendrite	220.1708454,
L2D2	558	79.6058458904	59	9	Dendrite	269.030846233,
L2D2	574	78.401229392	56	8	Dendrite	233.858454611,
L2D2	676	48.3083574971	124	8	Dendrite	293.705240211,
L2D2	682	55.4571169801	124	12	Dendrite	238.964104529,
L2D2	683	89.2614107567	103	33	Dendrite	295.559735497,
L2D2	687	52.7675566693	7	15	ApicalDendrite	256.431729728,
L2D2	694	68.5387108121	128	12	Dendrite	213.282741609,
L2D2	705	61.0027577577	3	17	ApicalDendrite	227.802406184,
L2D2	739	91.9476656642	4	8	ApicalDendrite	235.398423464,
L2D2	743	56.0080944748	7	18	ApicalDendrite	260.83266055,
L2D2	870	97.8042025311	4	11	ApicalDendrite	238.964104529,
L2D2	874	66.1243020812	5	0	ApicalDendrite	281.630481006,
L2D2	886	67.2628766386	124	19	Dendrite	252.282788916,
L2D2	896	65.8764214851	3	19	ApicalDendrite	273.756361731,
L2D2	1025	107.670775849	21	6	ApicalDendrite	238.964104529,
L2D2	1074	173.548055551	78	55	Dendrite	294.199543614,
L2D2	1083	127.040050862	60	47	Dendrite	260.83266055,
L2D2	1141	98.9507693974	98	17	Dendrite	284.399416502,
L2D2	1145	112.972575835	98	21	Dendrite	213.282741609,
L2D2	1174	24.4217128189	125	8	Dendrite	273.090116495,
L2D2	1178	131.998197967	9	43	ApicalDendrite	245.345688702,
L2D2	1259	237.306367643	23	6	ApicalDendrite	233.858454611,
L2D2	1260	225.94533986	22	64	ApicalDendrite	215.321459012,
L2D2	1273	300.534702993	36	49	ApicalDendrite	256.660158968,
L2D2	1275	305.966786577	36	52	ApicalDendrite	256.431729728,
L2D2	1323	102.777899152	110	14	Dendrite	212.594066327,
L2D2	1350	110.284487774	99	22	Dendrite	255.518725307,
L2D2	1390	124.218930848	123	36	Dendrite	252.282788916,
