# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L1D1	14	308.790201578	85	7	Dendrite	215.500430884,
L1D1	18	264.375441408	96	33	Dendrite	214.690651487,
L1D1	23	315.85067255	23	45	ApicalDendrite	214.690651487,
L1D1	27	180.628272177	58	25	Dendrite	214.690651487,
L1D1_ongoing	0	291.824099331	24	32	ApicalDendrite	159.532654277,
L1D1_ongoing	11	312.888941435	85	8	Dendrite	73.5476633337,
L1D1_ongoing	15	299.251636044	85	4	Dendrite	199.633469225,
L1D1_ongoing	19	247.526609185	96	28	Dendrite	219.223359367,
L1D1_ongoing	30	290.648964191	86	4	Dendrite	15.7590109316,
L1D1_ongoing	40	289.482176024	85	1	Dendrite	23.0995875911,27.4731960061,
L1D1_ongoing	42	279.629535611	84	97	Dendrite	124.545032861,
L1D1_ongoing	43	131.717077661	59	35	Dendrite	83.9231647081,
L1D2_ongoing	3	266.336690884	24	19	ApicalDendrite	154.204502637,
L1D2_ongoing	5	262.234352036	96	32	Dendrite	213.195140147,
L1D2_ongoing	8	255.131035451	96	30	Dendrite	124.711539975,
L1D2_ongoing	16	371.430676504	23	71	ApicalDendrite	92.4092583036,
L1D2_ongoing	18	64.401442075	55	49	Dendrite	243.505001195,
L1D2_ongoing	19	53.6153425996	44	2	ApicalDendrite	60.5626138704,
L1D2_ongoing	22	12.777788875	55	4	Dendrite	213.194366805,
L1D2_ongoing	24	35.5815340913	76	2	Dendrite	236.945060943,
L1D2_ongoing	28	145.932503088	44	39	ApicalDendrite	12.381383412,40.0183841341,
L1D2_ongoing	32	172.20647626	93	1	Dendrite	219.337769114,
L1D2_ongoing	39	92.1541363855	117	33	Dendrite	125.64075102,
L1D2_ongoing	43	63.0818159968	113	2	Dendrite	216.868781452,
L1D2_ongoing	44	63.4689147886	109	11	Dendrite	218.281367367,245.170094842,
L1D2_ongoing	47	88.0359075206	68	0	Dendrite	189.976480577,
L1D2_ongoing	56	42.8617571811	108	3	Dendrite	174.396300019,
L1D2_ongoing	61	181.830908981	58	26	Dendrite	81.7201946759,
L1D2_ongoing	63	308.352766521	86	10	Dendrite	177.823163422,
L1D2_ongoing	69	136.31798043	13	38	ApicalDendrite	91.9873153071,
L1D2_ongoing	78	95.7160188563	56	29	Dendrite	145.215763106,
L1D2_ongoing	79	121.754481153	57	5	Dendrite	64.3130492754,
L1D2_ongoing	82	150.834691707	110	41	Dendrite	198.135046356,
L1D2_ongoing	88	128.407262621	111	27	Dendrite	102.65831951,232.12388063,
L1D2_ongoing	89	156.100369627	110	45	Dendrite	91.914618321,
L1D2_ongoing	91	113.469952322	110	21	Dendrite	116.117668901,125.449155686,
L1D2_ongoing	95	217.602440516	44	56	ApicalDendrite	243.445255973,
L1D2_ongoing	101	231.48998264	44	61	ApicalDendrite	185.182697249,
L1D2_ongoing	115	97.0359225833	87	8	Dendrite	214.928524996,
L1D2_ongoing	126	358.020861421	23	64	ApicalDendrite	123.613263977,
L1D2_ongoing	128	282.643515613	94	51	Dendrite	248.945087667,
L1D2_ongoing	129	266.564409171	94	45	Dendrite	227.079944758,
L1D2_ongoing	132	297.345471379	94	57	Dendrite	200.939219646,
L1D2_ongoing	134	272.536424008	94	48	Dendrite	150.151359067,
L1D2_ongoing	154	167.518034835	45	46	ApicalDendrite	139.686978431,
L1D2_ongoing	157	334.700898707	34	30	ApicalDendrite	111.389970281,179.09074882,
L1D2_ongoing	164	309.826477477	24	41	ApicalDendrite	221.853461648,
L1D2_ongoing	167	213.644813847	58	34	Dendrite	18.200056275,
L1D2_ongoing	173	215.187070735	95	18	Dendrite	178.538971195,
L1D2_ongoing	175	242.998553748	95	33	Dendrite	69.2301234903,
L1D2_ongoing	182	119.636876781	92	26	Dendrite	14.832945638,
L1D2_ongoing	186	102.752589087	92	19	Dendrite	72.459657553,
L1D2_ongoing	189	31.6856568604	118	3	Dendrite	111.696994307,
L1D2_ongoing	205	198.62201058	96	12	Dendrite	223.832407277,
L1D2_ongoing	207	235.035492715	94	27	Dendrite	140.835597523,
L1D2_ongoing	222	219.817411716	94	19	Dendrite	19.9855894976,
L1D2_ongoing	225	215.981160293	94	17	Dendrite	47.0259656271,
L1D2_ongoing	227	206.141743197	96	14	Dendrite	169.086023246,178.532981064,
L1D2_ongoing	238	115.999680225	69	27	Dendrite	156.985029113,
L1D2_ongoing	248	286.285495399	86	2	Dendrite	45.3317240093,
L1D2_ongoing	252	125.621917375	74	37	Dendrite	81.894881644,
L1D2_ongoing	256	156.407830048	59	40	Dendrite	135.263448241,
L1D2_ongoing	257	152.512242597	58	17	Dendrite	73.9453996149,
L1D2_ongoing	258	141.4262955	59	37	Dendrite	43.3605540077,
L1D2_ongoing	262	158.412755021	58	19	Dendrite	5.56539194696,
L1D2_ongoing	266	155.622660986	58	18	Dendrite	222.481298144,
L1D2_ongoing	267	150.076245849	59	39	Dendrite	174.803208497,186.187240593,
L1D2_ongoing	270	85.0957843204	99	10	Dendrite	214.209116378,
L1D2_ongoing	273	115.701068799	99	24	Dendrite	81.4481443897,
L1D2_ongoing	274	82.9057266918	99	9	Dendrite	225.11464366,
L1D2_ongoing	279	188.286505298	77	57	Dendrite	39.1408537511,
L1D2_ongoing	280	154.933877467	77	45	Dendrite	104.956392112,
L1D2_ongoing	281	199.741718316	77	62	Dendrite	230.370613346,
L1D2_ongoing	287	153.161909076	77	44	Dendrite	170.078302916,
L1D2_ongoing	298	115.085819521	88	29	Dendrite	213.913471614,
L1D2_ongoing	301	152.478100589	88	46	Dendrite	77.7267902699,
L2D1	7	41.1957926732	124	3	Dendrite	222.034351298,
L2D1_ongoing	10	38.1168824047	3	8	ApicalDendrite	139.243183275,
L2D1_ongoing	23	51.0960350564	53	5	Dendrite	93.1078021807,
L2D1_ongoing	36	0.0	1	0	ApicalDendrite	58.8392637321,
L2D1_ongoing	53	10.2811878912	130	2	Dendrite	62.2957189411,
L2D1_ongoing	71	68.7421956831	7	24	ApicalDendrite	204.759251842,
L2D1_ongoing	117	129.537541286	123	38	Dendrite	103.644022715,
L2D1_ongoing	123	116.88274489	127	27	Dendrite	35.2849212546,
L2D1_ongoing	130	112.627371946	124	38	Dendrite	71.6966776973,
L2D1_ongoing	144	186.692272933	84	58	Dendrite	178.327073765,
L2D1_ongoing	148	175.108411905	84	52	Dendrite	227.555983451,
L2D1_ongoing	150	173.987040301	9	67	ApicalDendrite	156.253627586,
L2D1_ongoing	151	142.403656005	9	47	ApicalDendrite	143.993752636,
L2D1_ongoing	165	106.477984796	118	38	Dendrite	38.9644885878,
L2D1_ongoing	200	108.938090371	121	30	Dendrite	124.328269023,
L2D1_ongoing	227	67.6343254478	104	16	Dendrite	113.087023836,
L2D1_ongoing	242	62.7931143701	104	14	Dendrite	20.6944291408,
L2D1_ongoing	259	388.981354807	29	101	ApicalDendrite	70.9990118113,
L2D1_ongoing	261	374.532628069	29	96	ApicalDendrite	207.358745481,
L2D1_ongoing	265	411.376702925	29	109	ApicalDendrite	104.277259965,
L2D1_ongoing	273	369.634483309	29	95	ApicalDendrite	89.3355495701,
L2D1_ongoing	282	110.966614547	75	33	Dendrite	140.965975173,
L2D1_ongoing	299	348.755789899	37	9	ApicalDendrite	246.471422948,
L2D1_ongoing	322	188.110632182	35	25	ApicalDendrite	109.279668861,
L2D2	0	100.270793696	7	39	ApicalDendrite	273.763434349,
L2D2	121	50.6792959387	105	10	Dendrite	278.465263931,
L2D2	124	39.9277701899	103	2	Dendrite	278.704594207,
L2D2	132	67.1848597515	103	21	Dendrite	242.167314726,
L2D2	214	57.9270624039	103	14	Dendrite	277.836205123,
L2D2	421	166.974273601	72	26	Dendrite	270.845855135,
L2D2	564	82.5615821056	56	17	Dendrite	240.417780039,
L2D2	594	73.7898342926	55	60	Dendrite	291.981493522,
L2D2	688	61.5090325394	128	9	Dendrite	267.765665582,
L2D2	1452	14.7002544488	125	4	Dendrite	293.360473887,
L2D2	1523	97.0080330061	44	21	ApicalDendrite	298.984502826,
L2D2	1714	100.376828408	131	25	Dendrite	229.729597094,
L2D2	1847	43.5163348509	12	9	ApicalDendrite	291.981493522,
L2D2	2163	95.481805703	18	6	ApicalDendrite	265.242721069,
L2D2	2195	79.0838795071	19	0	ApicalDendrite	292.502951236,
L2D2_ongoing	13	102.235228098	13	23	ApicalDendrite	207.222283444,
L2D2_ongoing	39	130.273702518	7	55	ApicalDendrite	122.432243295,
L2D2_ongoing	127	93.011365381	105	36	Dendrite	105.354038833,
L2D2_ongoing	159	62.7931143701	104	14	Dendrite	115.411238009,148.149412006,
L2D2_ongoing	168	85.5937138568	105	28	Dendrite	38.1981003853,
L2D2_ongoing	231	69.8945642055	129	18	Dendrite	245.44357581,
L2D2_ongoing	277	138.360366387	18	23	ApicalDendrite	71.9778432478,
L2D2_ongoing	286	71.856913698	132	8	Dendrite	143.952948633,
L2D2_ongoing	299	87.2954100176	60	30	Dendrite	4.75118857849,
L2D2_ongoing	323	69.3326745096	132	7	Dendrite	34.0905656529,
L2D2_ongoing	355	25.8145515261	79	1	Dendrite	64.1196902945,
L2D2_ongoing	362	46.1283170144	81	1	Dendrite	8.6551506844,
L2D2_ongoing	384	48.764984735	55	31	Dendrite	233.105765655,
L2D2_ongoing	413	58.857420512	55	41	Dendrite	5.35234033689,
L2D2_ongoing	417	164.699110386	72	25	Dendrite	49.4029240545,
L2D2_ongoing	432	128.676750489	14	78	ApicalDendrite	193.591530775,
L2D2_ongoing	438	115.148136987	14	62	ApicalDendrite	84.6085986115,
L2D2_ongoing	441	120.572236689	14	67	ApicalDendrite	195.746119799,
L2D2_ongoing	442	98.9516359239	45	20	ApicalDendrite	9.65241238382,
L2D2_ongoing	452	159.887141021	88	50	Dendrite	229.6214418,
L2D2_ongoing	460	163.738374501	88	56	Dendrite	239.515988931,
L2D2_ongoing	477	108.722981322	45	24	ApicalDendrite	226.339181335,
L2D2_ongoing	496	119.938901157	14	66	ApicalDendrite	17.0883148792,
L2D2_ongoing	510	98.5586656397	14	46	ApicalDendrite	105.378254298,
L2D2_ongoing	562	75.4964051295	59	1	Dendrite	246.041252588,
L2D2_ongoing	605	105.212330227	56	32	Dendrite	81.4933062262,
L2D2_ongoing	627	137.542636761	5	27	ApicalDendrite	28.5829842167,
L2D2_ongoing	640	114.066661673	131	30	Dendrite	163.826387353,
L2D2_ongoing	671	68.1900330848	131	9	Dendrite	160.406119475,
L2D2_ongoing	675	109.642012238	4	16	ApicalDendrite	232.655342894,
L2D2_ongoing	719	54.3309202011	123	9	Dendrite	173.298832745,
L2D2_ongoing	726	71.2597517429	127	12	Dendrite	234.959731307,
L2D2_ongoing	749	85.1278527814	103	31	Dendrite	12.0671655891,
L2D2_ongoing	758	49.6778556998	7	12	ApicalDendrite	238.845484152,
L2D2_ongoing	768	83.773897143	128	21	Dendrite	213.488114887,
L2D2_ongoing	821	61.0027577577	3	17	ApicalDendrite	118.578920273,
L2D2_ongoing	866	89.2614107567	103	33	Dendrite	88.6002882145,
L2D2_ongoing	869	66.5382260774	128	11	Dendrite	66.6986791214,
L2D2_ongoing	916	80.8705860476	127	14	Dendrite	92.303976228,
L2D2_ongoing	967	71.2818161587	124	21	Dendrite	165.50947852,
L2D2_ongoing	990	110.908664421	25	0	ApicalDendrite	119.350494488,
L2D2_ongoing	1004	81.2647431536	19	1	ApicalDendrite	38.3325602644,
L2D2_ongoing	1028	107.144912898	87	14	Dendrite	97.5424446854,
L2D2_ongoing	1046	94.2599938847	69	13	Dendrite	198.427996669,
L2D2_ongoing	1050	82.6649455126	117	28	Dendrite	90.6498270016,
L2D2_ongoing	1052	114.635654099	67	15	Dendrite	201.285356145,
L2D2_ongoing	1074	173.548055551	78	55	Dendrite	215.726492144,
L2D2_ongoing	1113	172.830215117	60	56	Dendrite	195.942387274,
L2D2_ongoing	1144	25.0219181748	119	4	Dendrite	163.921353867,
L2D2_ongoing	1146	53.6687420531	118	13	Dendrite	195.17146244,
L2D2_ongoing	1154	49.7412870882	50	6	Dendrite	52.4288901079,
L2D2_ongoing	1201	72.9145334775	10	15	ApicalDendrite	2.54033077918,
L2D2_ongoing	1214	309.257122293	34	22	ApicalDendrite	244.132090768,
L2D2_ongoing	1323	102.777899152	110	14	Dendrite	126.01587822,
L2D2_ongoing	1370	83.4521764692	111	7	Dendrite	239.928423955,
L2D2_ongoing	1383	148.05438266	72	17	Dendrite	215.331484705,
L2D2_ongoing	1387	91.4094987405	123	25	Dendrite	173.724619201,
L2D2_ongoing	1397	119.283776217	123	35	Dendrite	153.695688764,
L2D2_ongoing	1398	74.1349450445	123	18	Dendrite	213.641677767,
L2D2_ongoing	1399	93.5459044148	123	26	Dendrite	159.630524211,
L2D2_ongoing	1420	100.780039181	105	39	Dendrite	238.214683588,
L2D2_ongoing	1448	38.5720837837	123	0	Dendrite	143.592879485,
L2D2_ongoing	1451	60.016629929	10	10	ApicalDendrite	137.902706547,
L2D2_ongoing	1459	38.0396986528	47	6	Dendrite	71.3157216477,
L2D2_ongoing	1477	22.5487481456	119	3	Dendrite	170.254669978,
L2D2_ongoing	1504	117.894479223	44	30	ApicalDendrite	35.9389720771,
L2D2_ongoing	1529	102.002527197	59	27	Dendrite	241.325149192,
L2D2_ongoing	1537	321.376112377	23	48	ApicalDendrite	239.629979332,
