# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L1D1	26	199.280277961	44	51	ApicalDendrite	216.476595843,
L1D1_ongoing	0	291.824099331	24	32	ApicalDendrite	1.77321654149,237.7912228,
L1D1_ongoing	2	305.281110126	24	39	ApicalDendrite	32.2839307928,109.17805829,
L1D1_ongoing	3	311.163951538	24	42	ApicalDendrite	115.263959344,
L1D1_ongoing	7	281.808969523	96	40	Dendrite	230.373962227,
L1D1_ongoing	10	378.823245807	23	76	ApicalDendrite	31.1762864221,
L1D1_ongoing	11	312.888941435	85	8	Dendrite	8.9044306785,
L1D1_ongoing	15	299.251636044	85	4	Dendrite	56.4586712051,
L1D1_ongoing	25	144.877877409	77	41	Dendrite	196.930518206,
L1D1_ongoing	29	211.469245937	94	14	Dendrite	40.1140154828,213.805861322,
L1D1_ongoing	36	173.099511536	58	23	Dendrite	185.757322455,
L1D1_ongoing	37	151.674736022	57	13	Dendrite	141.323229009,
L1D1_ongoing	42	279.629535611	84	97	Dendrite	94.465634102,
L1D1_ongoing	43	131.717077661	59	35	Dendrite	169.984243898,
L1D2_ongoing	3	266.336690884	24	19	ApicalDendrite	129.414008342,
L1D2_ongoing	6	264.375441408	96	33	Dendrite	121.537174159,
L1D2_ongoing	9	247.526609185	96	28	Dendrite	6.9386542754,
L1D2_ongoing	18	64.401442075	55	49	Dendrite	18.9203608295,
L1D2_ongoing	19	53.6153425996	44	2	ApicalDendrite	27.4844983761,
L1D2_ongoing	27	154.495980975	44	40	ApicalDendrite	236.5505296,
L1D2_ongoing	32	172.20647626	93	1	Dendrite	82.651235685,
L1D2_ongoing	35	190.450229983	95	5	Dendrite	223.536829309,
L1D2_ongoing	40	95.534833957	117	34	Dendrite	14.5647446661,
L1D2_ongoing	51	70.4389846043	70	8	Dendrite	48.0557752424,
L1D2_ongoing	52	59.6409744859	114	0	Dendrite	40.1911550929,
L1D2_ongoing	54	88.0359075206	66	13	Dendrite	153.779681376,
L1D2_ongoing	63	308.352766521	86	10	Dendrite	95.681696586,
L1D2_ongoing	66	337.091201147	85	16	Dendrite	207.435878426,
L1D2_ongoing	67	362.725289587	86	26	Dendrite	197.726330362,
L1D2_ongoing	68	220.757803574	45	66	ApicalDendrite	139.996186762,
L1D2_ongoing	73	195.757698825	14	111	ApicalDendrite	64.0895806107,
L1D2_ongoing	86	158.045519796	110	46	Dendrite	238.464034646,
L1D2_ongoing	87	99.5631378549	111	13	Dendrite	135.946658318,
L1D2_ongoing	89	156.100369627	110	45	Dendrite	108.031729369,
L1D2_ongoing	91	113.469952322	110	21	Dendrite	5.01163871357,173.856880623,
L1D2_ongoing	92	197.138642639	91	65	Dendrite	100.765354014,
L1D2_ongoing	94	169.212680549	91	53	Dendrite	169.885300181,
L1D2_ongoing	99	213.205237232	44	55	ApicalDendrite	122.604895932,
L1D2_ongoing	104	211.878368344	44	54	ApicalDendrite	161.77322986,186.415532036,
L1D2_ongoing	109	223.839077415	44	58	ApicalDendrite	150.787928927,180.682753661,
L1D2_ongoing	110	66.9354069013	81	14	Dendrite	233.069275205,
L1D2_ongoing	124	145.398590963	42	18	ApicalDendrite	74.8642138729,
L1D2_ongoing	127	344.925474573	23	58	ApicalDendrite	43.1133992881,
L1D2_ongoing	147	179.843438655	45	50	ApicalDendrite	123.370016351,
L1D2_ongoing	148	187.065508945	45	53	ApicalDendrite	209.935147867,
L1D2_ongoing	163	325.070370528	24	47	ApicalDendrite	140.82728777,
L1D2_ongoing	172	333.152644292	23	52	ApicalDendrite	123.401675234,
L1D2_ongoing	177	94.1159262761	77	20	Dendrite	154.196358229,
L1D2_ongoing	178	85.3072305541	59	22	Dendrite	230.967899511,
L1D2_ongoing	180	95.377674616	59	25	Dendrite	78.6756534603,148.908527445,
L1D2_ongoing	181	125.31833662	92	29	Dendrite	100.868156085,
L1D2_ongoing	191	130.273702518	7	55	ApicalDendrite	133.393349719,
L1D2_ongoing	192	260.725946072	94	41	Dendrite	4.35602451329,
L1D2_ongoing	194	339.030728909	34	32	ApicalDendrite	22.5518104517,
L1D2_ongoing	195	357.004325583	24	66	ApicalDendrite	106.189236445,
L1D2_ongoing	199	379.009335615	34	50	ApicalDendrite	82.518655262,93.7516303574,
L1D2_ongoing	200	204.859849659	94	10	Dendrite	43.0271144546,156.691294294,
L1D2_ongoing	203	189.998260882	94	4	Dendrite	23.7464569868,
L1D2_ongoing	204	193.216559235	94	5	Dendrite	72.5566522561,
L1D2_ongoing	218	186.51899081	96	7	Dendrite	100.154051909,232.385702932,233.694762442,
L1D2_ongoing	219	221.539406895	96	20	Dendrite	40.2799297081,
L1D2_ongoing	221	221.657131213	94	20	Dendrite	128.949115012,
L1D2_ongoing	222	219.817411716	94	19	Dendrite	84.7394298465,
L1D2_ongoing	224	198.814909871	94	7	Dendrite	95.401181913,
L1D2_ongoing	225	215.981160293	94	17	Dendrite	94.4574750702,
L1D2_ongoing	226	212.816810045	96	17	Dendrite	49.4962566853,
L1D2_ongoing	230	307.385274693	23	41	ApicalDendrite	75.4178155916,
L1D2_ongoing	231	272.181507939	31	41	ApicalDendrite	0.528573440946,
L1D2_ongoing	232	93.9633841363	113	18	Dendrite	44.1308507086,
L1D2_ongoing	235	121.241080518	104	41	Dendrite	12.7909216079,88.281344378,
L1D2_ongoing	245	304.105197592	34	20	ApicalDendrite	234.277630551,
L1D2_ongoing	251	282.982372924	84	98	Dendrite	8.78138111905,
L1D2_ongoing	252	125.621917375	74	37	Dendrite	5.31799122439,
L1D2_ongoing	255	146.408417734	59	38	Dendrite	128.288341997,
L1D2_ongoing	260	161.529957115	58	20	Dendrite	162.531746655,
L1D2_ongoing	262	158.412755021	58	19	Dendrite	210.18425227,
L1D2_ongoing	264	146.88883886	57	11	Dendrite	105.219502213,
L1D2_ongoing	270	85.0957843204	99	10	Dendrite	158.417215113,
L1D2_ongoing	276	76.633641933	111	5	Dendrite	93.5952410005,
L1D2_ongoing	277	249.946864119	94	37	Dendrite	1.57266708179,
L1D2_ongoing	278	247.822803338	94	36	Dendrite	204.47785437,
L1D2_ongoing	279	188.286505298	77	57	Dendrite	244.855214922,
L1D2_ongoing	281	199.741718316	77	62	Dendrite	206.896586698,
L1D2_ongoing	284	166.255947781	77	49	Dendrite	101.255324507,
L1D2_ongoing	287	153.161909076	77	44	Dendrite	239.035064049,
L1D2_ongoing	295	167.535931268	88	61	Dendrite	111.919795178,
L1D2_ongoing	297	100.366148416	14	47	ApicalDendrite	183.514468353,
L1D2_ongoing	302	103.703044796	14	49	ApicalDendrite	14.1505088705,
