# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L1D1	7	281.808969523	96	40	Dendrite	215.041563414,
L1D1	29	211.469245937	94	14	Dendrite	215.559865147,
L1D1	43	131.717077661	59	35	Dendrite	215.041563414,
L1D1_ongoing	3	311.163951538	24	42	ApicalDendrite	67.7407791377,
L1D1_ongoing	7	281.808969523	96	40	Dendrite	217.232821364,
L1D1_ongoing	24	177.736230165	77	53	Dendrite	16.9072502383,
L1D1_ongoing	26	199.280277961	44	51	ApicalDendrite	117.499064059,
L1D1_ongoing	33	286.285495399	86	2	Dendrite	117.250924064,
L1D1_ongoing	38	414.333208238	29	110	ApicalDendrite	154.913289308,
L1D1_ongoing	39	217.602440516	44	56	ApicalDendrite	203.034671813,
L1D2_ongoing	3	266.336690884	24	19	ApicalDendrite	0.923130894245,
L1D2_ongoing	41	118.386539572	72	3	Dendrite	239.954307733,
L1D2_ongoing	43	63.0818159968	113	2	Dendrite	95.0558833307,
L1D2_ongoing	44	63.4689147886	109	11	Dendrite	38.7582534583,
L1D2_ongoing	62	343.99949933	86	19	Dendrite	36.2104980096,
L1D2_ongoing	65	332.367917	85	15	Dendrite	61.5768164506,
L1D2_ongoing	69	136.31798043	13	38	ApicalDendrite	31.8829199497,
L1D2_ongoing	82	150.834691707	110	41	Dendrite	188.553388177,
L1D2_ongoing	95	217.602440516	44	56	ApicalDendrite	105.329745111,
L1D2_ongoing	108	227.34907043	44	59	ApicalDendrite	74.3569912129,
L1D2_ongoing	113	70.7797931274	14	16	ApicalDendrite	36.567425237,
L1D2_ongoing	114	62.5806136917	88	3	Dendrite	79.1968910062,
L1D2_ongoing	116	86.1336923303	87	4	Dendrite	18.8226904794,138.883851199,
L1D2_ongoing	119	55.6031021426	104	10	Dendrite	97.3890936637,
L1D2_ongoing	130	293.546479247	94	55	Dendrite	139.120771458,
L1D2_ongoing	134	272.536424008	94	48	Dendrite	16.8017352447,
L1D2_ongoing	136	263.593112097	94	43	Dendrite	171.58509748,
L1D2_ongoing	146	200.159883271	45	57	ApicalDendrite	171.211831918,
L1D2_ongoing	154	167.518034835	45	46	ApicalDendrite	242.962182977,
L1D2_ongoing	155	209.116845028	45	61	ApicalDendrite	175.787484332,
L1D2_ongoing	157	334.700898707	34	30	ApicalDendrite	61.7403812564,
L1D2_ongoing	167	213.644813847	58	34	Dendrite	150.981514967,
L1D2_ongoing	185	98.4398256972	92	17	Dendrite	68.1785584483,
L1D2_ongoing	187	202.828848566	44	52	ApicalDendrite	234.695693313,
L1D2_ongoing	191	130.273702518	7	55	ApicalDendrite	138.153011638,
L1D2_ongoing	192	260.725946072	94	41	Dendrite	43.4703337043,
L1D2_ongoing	195	357.004325583	24	66	ApicalDendrite	10.6979981028,
L1D2_ongoing	200	204.859849659	94	10	Dendrite	24.1519118601,
L1D2_ongoing	207	235.035492715	94	27	Dendrite	61.94370222,
L1D2_ongoing	221	221.657131213	94	20	Dendrite	26.5077910196,208.968965743,
L1D2_ongoing	230	307.385274693	23	41	ApicalDendrite	239.426238299,
L1D2_ongoing	231	272.181507939	31	41	ApicalDendrite	125.862114197,
L1D2_ongoing	250	298.778455932	33	16	ApicalDendrite	125.137583238,
L1D2_ongoing	255	146.408417734	59	38	Dendrite	230.891938717,
L1D2_ongoing	259	150.169017367	57	12	Dendrite	120.959287296,
L1D2_ongoing	263	167.135002332	59	43	Dendrite	26.4507685872,
L1D2_ongoing	265	161.049667243	59	41	Dendrite	143.907203425,
L1D2_ongoing	277	249.946864119	94	37	Dendrite	185.739087958,244.715394934,
L1D2_ongoing	292	149.813638414	77	43	Dendrite	111.120553081,
L2D1	173	226.958205909	31	26	ApicalDendrite	218.956004728,
L2D1	184	307.437241571	36	53	ApicalDendrite	215.924664428,
L2D1	272	374.532628069	29	96	ApicalDendrite	215.924664428,
L2D1_ongoing	108	42.7724652075	7	7	ApicalDendrite	249.045844661,
L2D1_ongoing	235	75.0106001965	104	20	Dendrite	222.175188224,
L2D1_ongoing	243	70.6334440585	104	18	Dendrite	16.8574227142,
L2D1_ongoing	312	216.476588472	36	2	ApicalDendrite	100.621873737,
L2D2	2	114.460771405	81	40	Dendrite	285.485374081,
L2D2	8	124.521244599	7	52	ApicalDendrite	217.784220478,
L2D2	19	117.86468322	81	42	Dendrite	273.597947767,
L2D2	36	113.686661844	13	28	ApicalDendrite	247.612899075,
L2D2	65	121.050100767	13	31	ApicalDendrite	239.627867021,
L2D2	85	37.9075289154	105	4	Dendrite	276.848464562,
L2D2	155	53.5880044587	129	12	Dendrite	296.730000318,
L2D2	227	64.3676851085	105	17	Dendrite	241.81922673,
L2D2	261	123.760716653	124	42	Dendrite	296.601401137,
L2D2	263	168.351494038	9	62	ApicalDendrite	246.760055232,
L2D2	284	96.4384294658	132	16	Dendrite	233.788309262,
L2D2	303	59.956053519	132	3	Dendrite	234.472031096,
L2D2	305	95.9900688474	60	34	Dendrite	215.982893593,
L2D2	314	66.4297907808	132	6	Dendrite	259.486271417,
L2D2	323	69.3326745096	132	7	Dendrite	219.289060984,
L2D2	417	164.699110386	72	25	Dendrite	214.432244748,
L2D2	504	154.349882774	14	98	ApicalDendrite	267.480761879,
L2D2	546	123.303885159	59	32	Dendrite	283.856231504,
