# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L1D1	12	321.966331636	85	11	Dendrite	213.208093108,
L1D1	13	327.582934032	85	13	Dendrite	215.871823618,
L1D1	18	264.375441408	96	33	Dendrite	215.606177346,
L1D1	23	315.85067255	23	45	ApicalDendrite	215.606177346,
L1D1	27	180.628272177	58	25	Dendrite	215.606177346,
L1D1	32	304.105197592	34	20	ApicalDendrite	216.695994731,
L1D1_ongoing	4	246.147502303	84	83	Dendrite	14.4953955697,
L1D1_ongoing	17	357.894941705	86	24	Dendrite	93.6203916675,
L1D1_ongoing	25	144.877877409	77	41	Dendrite	118.333667118,
L1D1_ongoing	31	282.982372924	86	0	Dendrite	73.3816580733,
L1D2_ongoing	0	267.110362227	24	20	ApicalDendrite	84.2286335907,
L1D2_ongoing	1	257.727229009	23	15	ApicalDendrite	167.418134729,
L1D2_ongoing	25	163.746748886	44	42	ApicalDendrite	241.195901839,
L1D2_ongoing	48	68.0654772927	91	3	Dendrite	31.7592918493,
L1D2_ongoing	50	61.3187555756	98	0	Dendrite	20.3007875919,
L1D2_ongoing	52	59.6409744859	114	0	Dendrite	144.852076665,182.549075153,
L1D2_ongoing	57	163.886740981	113	53	Dendrite	189.212473462,
L1D2_ongoing	63	308.352766521	86	10	Dendrite	112.418802634,
L1D2_ongoing	68	220.757803574	45	66	ApicalDendrite	119.822922832,
L1D2_ongoing	70	132.043103239	13	36	ApicalDendrite	61.4707370172,141.622057533,
L1D2_ongoing	71	179.999738836	14	106	ApicalDendrite	171.078621766,
L1D2_ongoing	77	77.511704345	59	4	Dendrite	195.829144194,
L1D2_ongoing	79	121.754481153	57	5	Dendrite	26.4736078879,
L1D2_ongoing	105	238.363784277	44	63	ApicalDendrite	74.9743733415,
L1D2_ongoing	125	142.146571845	42	17	ApicalDendrite	230.70231721,
L1D2_ongoing	133	269.779894602	94	47	Dendrite	4.17140102385,
L1D2_ongoing	135	294.45361314	94	56	Dendrite	4.66506503063,72.0263738277,
L1D2_ongoing	138	126.6885269	18	18	ApicalDendrite	109.910958297,
L1D2_ongoing	143	291.25787469	96	45	Dendrite	156.151310912,
L1D2_ongoing	144	286.585144126	96	42	Dendrite	228.297086854,
L1D2_ongoing	153	165.419770396	45	45	ApicalDendrite	48.7537656005,
L1D2_ongoing	155	209.116845028	45	61	ApicalDendrite	166.015154392,
L1D2_ongoing	163	325.070370528	24	47	ApicalDendrite	26.6210756809,
L1D2_ongoing	174	225.581903893	95	24	Dendrite	3.34668847514,
L1D2_ongoing	193	257.768246928	94	40	Dendrite	87.3777651912,
L1D2_ongoing	199	379.009335615	34	50	ApicalDendrite	3.85082548435,
L1D2_ongoing	233	118.368178128	113	31	Dendrite	148.040074391,
L1D2_ongoing	234	190.219921422	84	60	Dendrite	92.2731007254,
L1D2_ongoing	250	298.778455932	33	16	ApicalDendrite	100.746450516,
L1D2_ongoing	251	282.982372924	84	98	Dendrite	1.21350581853,
L1D2_ongoing	260	161.529957115	58	20	Dendrite	234.436130801,
L1D2_ongoing	263	167.135002332	59	43	Dendrite	149.987902605,
L1D2_ongoing	274	82.9057266918	99	9	Dendrite	106.356091818,
L1D2_ongoing	288	171.68987475	77	51	Dendrite	126.170861612,
L2D1	52	60.016629929	10	10	ApicalDendrite	214.752243334,
L2D1	100	46.5050923123	123	6	Dendrite	212.013036162,
L2D1	150	173.987040301	9	67	ApicalDendrite	218.127024337,
L2D1	284	75.361059418	74	9	Dendrite	214.752243334,
L2D1_ongoing	61	74.9200174776	14	20	ApicalDendrite	30.7207322625,
L2D1_ongoing	100	46.5050923123	123	6	Dendrite	112.192153438,
L2D2	59	136.246472898	81	50	Dendrite	266.956254309,
L2D2	105	61.5313903712	104	13	Dendrite	230.152869798,
L2D2	118	62.7544002083	105	16	Dendrite	271.19703439,
L2D2	125	79.4683381892	129	22	Dendrite	261.07164646,
L2D2	153	51.4160771581	129	11	Dendrite	295.66909078,
L2D2	173	88.006411443	104	25	Dendrite	275.095433888,
L2D2	191	42.9818845622	129	7	Dendrite	230.834220016,
L2D2	243	51.4160771581	129	11	Dendrite	283.035539034,
L2D2	280	128.299628957	18	19	ApicalDendrite	216.065819194,
L2D2	434	162.56121675	88	53	Dendrite	241.056802571,
L2D2	439	130.120633536	14	81	ApicalDendrite	225.979922987,
L2D2	453	141.612733336	45	37	ApicalDendrite	286.161901018,
L2D2	479	133.091207572	14	86	ApicalDendrite	246.742934403,
L2D2	481	116.526294684	88	30	Dendrite	285.926503676,
L2D2	500	109.997933602	14	55	ApicalDendrite	251.151608459,
L2D2	502	121.513361898	14	68	ApicalDendrite	264.137048095,
L2D2	508	117.966625473	14	64	ApicalDendrite	230.569169497,
L2D2	537	99.4524531508	56	30	Dendrite	295.930308386,
L2D2	566	132.36304294	58	10	Dendrite	276.111716027,
L2D2	570	95.7160188563	56	29	Dendrite	272.671668464,
L2D2	587	125.229082649	58	8	Dendrite	217.911723921,
