# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L1D1	0	291.824099331	24	32	ApicalDendrite	215.008994809,
L1D1	8	387.843604537	23	79	ApicalDendrite	215.008994809,
L1D1	12	321.966331636	85	11	Dendrite	213.259741469,
L1D1	15	299.251636044	85	4	Dendrite	216.761452878,
L1D1	16	305.204624377	85	6	Dendrite	214.787701303,
L1D1	17	357.894941705	86	24	Dendrite	214.787701303,
L1D1	22	196.111627637	110	60	Dendrite	214.787701303,
L1D1_ongoing	1	330.469511846	34	29	ApicalDendrite	45.7100963557,167.189919012,
L1D1_ongoing	2	305.281110126	24	39	ApicalDendrite	15.034117816,
L1D1_ongoing	8	387.843604537	23	79	ApicalDendrite	242.674507223,
L1D1_ongoing	9	402.661442126	23	84	ApicalDendrite	80.6339796712,
L1D1_ongoing	14	308.790201578	85	7	Dendrite	27.7142616475,
L1D1_ongoing	17	357.894941705	86	24	Dendrite	94.4263063025,
L1D1_ongoing	18	264.375441408	96	33	Dendrite	7.89663975516,44.868409901,
L1D2_ongoing	1	257.727229009	23	15	ApicalDendrite	18.6849410131,
L1D2_ongoing	12	262.234352036	96	32	Dendrite	147.740928877,
L1D2_ongoing	15	377.43324482	23	75	ApicalDendrite	107.490036826,120.638079421,
L1D2_ongoing	23	42.3430293503	16	6	ApicalDendrite	198.215010066,
L1D2_ongoing	24	35.5815340913	76	2	Dendrite	107.557245489,180.369236411,212.739548614,
L1D2_ongoing	31	183.944627703	94	1	Dendrite	73.9567145018,139.192510841,
L1D2_ongoing	33	188.873378687	95	4	Dendrite	90.2876585641,
L1D2_ongoing	39	92.1541363855	117	33	Dendrite	108.853531794,
L1D2_ongoing	41	118.386539572	72	3	Dendrite	130.831255646,
L1D2_ongoing	54	88.0359075206	66	13	Dendrite	221.206906684,
L1D2_ongoing	60	181.830908981	58	26	Dendrite	0.182428025751,
L1D2_ongoing	61	181.830908981	58	26	Dendrite	74.6613036692,
L1D2_ongoing	76	142.556825352	58	13	Dendrite	16.5867864374,
L1D2_ongoing	78	95.7160188563	56	29	Dendrite	176.118451196,
L1D2_ongoing	82	150.834691707	110	41	Dendrite	4.60372408194,
L1D2_ongoing	88	128.407262621	111	27	Dendrite	27.7657089961,
