# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L1D1	25	144.877877409	77	41	Dendrite	216.193729963,
L1D1_ongoing	7	281.808969523	96	40	Dendrite	72.4996007554,
L1D1_ongoing	11	312.888941435	85	8	Dendrite	191.354575848,
L1D1_ongoing	21	345.251371933	34	35	ApicalDendrite	247.995093578,
L1D2_ongoing	9	247.526609185	96	28	Dendrite	13.7602148518,169.685151515,
L1D2_ongoing	11	255.131035451	96	30	Dendrite	30.3818872518,
L1D2_ongoing	21	43.2322349937	63	5	Dendrite	232.23155785,
L1D2_ongoing	23	42.3430293503	16	6	ApicalDendrite	110.803216806,
L1D2_ongoing	24	35.5815340913	76	2	Dendrite	12.9531512462,
L1D2_ongoing	26	170.677256053	44	44	ApicalDendrite	68.6492724375,
L1D2_ongoing	29	187.901146946	94	3	Dendrite	104.712065958,
L1D2_ongoing	34	174.371773242	93	3	Dendrite	149.003004668,
L1D2_ongoing	39	92.1541363855	117	33	Dendrite	76.8578754017,
L1D2_ongoing	58	178.444533986	58	24	Dendrite	192.868170403,
L1D2_ongoing	60	181.830908981	58	26	Dendrite	133.832001113,174.353288395,
L1D2_ongoing	62	343.99949933	86	19	Dendrite	41.3017109397,
L1D2_ongoing	67	362.725289587	86	26	Dendrite	51.135938782,
L1D2_ongoing	70	132.043103239	13	36	ApicalDendrite	99.6250420118,
L1D2_ongoing	75	197.427281357	14	112	ApicalDendrite	169.905021963,
L1D2_ongoing	93	179.673311314	91	57	Dendrite	124.2769088,
L1D2_ongoing	99	213.205237232	44	55	ApicalDendrite	23.7679950067,
L1D2_ongoing	100	235.610730721	44	62	ApicalDendrite	169.968444212,208.846614458,
L1D2_ongoing	107	220.4288332	44	57	ApicalDendrite	109.173414014,
L1D2_ongoing	111	83.9942927706	7	32	ApicalDendrite	221.057613521,
L1D2_ongoing	117	85.8570689541	81	25	Dendrite	12.2012998767,165.041645857,
L1D2_ongoing	124	145.398590963	42	18	ApicalDendrite	140.904897861,148.560489066,
L1D2_ongoing	126	358.020861421	23	64	ApicalDendrite	124.222534524,
L1D2_ongoing	128	282.643515613	94	51	Dendrite	87.4238474058,
L1D2_ongoing	130	293.546479247	94	55	Dendrite	222.237404729,
L1D2_ongoing	136	263.593112097	94	43	Dendrite	15.4578478048,
L1D2_ongoing	145	183.165996017	45	51	ApicalDendrite	227.091945739,
L1D2_ongoing	147	179.843438655	45	50	ApicalDendrite	244.664730603,
L1D2_ongoing	157	334.700898707	34	30	ApicalDendrite	42.840056127,
L1D2_ongoing	158	300.928691181	24	37	ApicalDendrite	28.5520701963,
L1D2_ongoing	160	308.504774332	24	40	ApicalDendrite	209.772592281,
L1D2_ongoing	162	297.091714945	24	35	ApicalDendrite	230.5555431,
L1D2_ongoing	166	218.923866752	58	36	Dendrite	23.4106487966,
L1D2_ongoing	167	213.644813847	58	34	Dendrite	125.266085422,
