# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L1D1_ongoing	3	311.163951538	24	42	ApicalDendrite	96.0665888048,
L1D1_ongoing	5	215.187070735	95	18	Dendrite	161.737615325,
L1D1_ongoing	7	281.808969523	96	40	Dendrite	126.458111808,
L1D1_ongoing	11	312.888941435	85	8	Dendrite	231.483301121,
L1D1_ongoing	13	327.582934032	85	13	Dendrite	118.560310031,
L1D1_ongoing	14	308.790201578	85	7	Dendrite	112.094502581,
L1D1_ongoing	21	345.251371933	34	35	ApicalDendrite	214.333580258,
L1D1_ongoing	34	145.398590963	42	18	ApicalDendrite	221.654366847,
L1D1_ongoing	39	217.602440516	44	56	ApicalDendrite	106.764891304,
L1D1_ongoing	40	289.482176024	85	1	Dendrite	66.684773357,
L1D2_ongoing	10	258.376313058	96	31	Dendrite	131.042686755,
L1D2_ongoing	16	371.430676504	23	71	ApicalDendrite	92.7390771364,
L1D2_ongoing	17	41.9984208294	80	4	Dendrite	220.283642264,
L1D2_ongoing	25	163.746748886	44	42	ApicalDendrite	245.718048861,
L1D2_ongoing	30	177.094638714	96	3	Dendrite	221.974332044,
L1D2_ongoing	37	174.618038665	96	2	Dendrite	193.952173828,
L1D2_ongoing	40	95.534833957	117	34	Dendrite	119.004026775,
L1D2_ongoing	43	63.0818159968	113	2	Dendrite	245.971418021,
L1D2_ongoing	50	61.3187555756	98	0	Dendrite	58.4577949348,
L1D2_ongoing	51	70.4389846043	70	8	Dendrite	154.838935793,
L1D2_ongoing	62	343.99949933	86	19	Dendrite	222.125157714,
L1D2_ongoing	77	77.511704345	59	4	Dendrite	31.658653213,
L1D2_ongoing	81	115.859227393	110	22	Dendrite	155.16919506,232.886147645,
L1D2_ongoing	84	160.389084982	110	47	Dendrite	71.2661673798,
L1D2_ongoing	88	128.407262621	111	27	Dendrite	175.958183994,
L1D2_ongoing	94	169.212680549	91	53	Dendrite	75.8720317072,
L1D2_ongoing	101	231.48998264	44	61	ApicalDendrite	232.240183508,
L1D2_ongoing	117	85.8570689541	81	25	Dendrite	233.957206511,
L1D2_ongoing	136	263.593112097	94	43	Dendrite	166.815162118,
L1D2_ongoing	137	279.184780698	94	50	Dendrite	61.5580102864,
L1D2_ongoing	138	126.6885269	18	18	ApicalDendrite	218.990897801,
L1D2_ongoing	141	274.431979199	96	37	Dendrite	38.2586066422,
L1D2_ongoing	148	187.065508945	45	53	ApicalDendrite	217.722550908,
L1D2_ongoing	152	204.186264374	45	59	ApicalDendrite	167.852088876,
L1D2_ongoing	154	167.518034835	45	46	ApicalDendrite	201.623858763,
