# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L1D1	15	299.251636044	85	4	Dendrite	217.291666513,
L1D1_ongoing	1	330.469511846	34	29	ApicalDendrite	139.063013692,
L1D1_ongoing	6	197.513811551	58	29	Dendrite	61.0210533875,155.344742847,
L1D1_ongoing	8	387.843604537	23	79	ApicalDendrite	162.047182459,
L1D1_ongoing	21	345.251371933	34	35	ApicalDendrite	60.1131235768,
L1D1_ongoing	28	237.773797135	96	24	Dendrite	129.99298338,
L1D1_ongoing	43	131.717077661	59	35	Dendrite	151.487790183,
L1D2_ongoing	0	267.110362227	24	20	ApicalDendrite	213.467191639,
L1D2_ongoing	2	281.304975887	24	27	ApicalDendrite	61.529711593,
L1D2_ongoing	11	255.131035451	96	30	Dendrite	227.033855716,
L1D2_ongoing	23	42.3430293503	16	6	ApicalDendrite	21.4602871472,
L1D2_ongoing	32	172.20647626	93	1	Dendrite	11.674871361,
L1D2_ongoing	34	174.371773242	93	3	Dendrite	78.2828379617,
L1D2_ongoing	42	67.6109361027	113	5	Dendrite	84.4623813669,
L1D2_ongoing	46	60.9284398042	65	4	Dendrite	122.499002241,
L1D2_ongoing	50	61.3187555756	98	0	Dendrite	172.162196301,
L1D2_ongoing	56	42.8617571811	108	3	Dendrite	206.784452315,
L1D2_ongoing	60	181.830908981	58	26	Dendrite	80.9724096362,
L1D2_ongoing	64	333.504023926	86	15	Dendrite	88.8562141978,
L1D2_ongoing	66	337.091201147	85	16	Dendrite	85.5334861158,
L1D2_ongoing	71	179.999738836	14	106	ApicalDendrite	69.0545307774,
L1D2_ongoing	92	197.138642639	91	65	Dendrite	200.864114606,
L1D2_ongoing	96	242.796995291	44	65	ApicalDendrite	166.771965667,
L1D2_ongoing	98	241.926059381	44	64	ApicalDendrite	159.698965301,
L1D2_ongoing	125	142.146571845	42	17	ApicalDendrite	130.515765923,156.274529184,
L1D2_ongoing	132	297.345471379	94	57	Dendrite	27.9725470623,
L1D2_ongoing	141	274.431979199	96	37	Dendrite	222.96201374,
L1D2_ongoing	148	187.065508945	45	53	ApicalDendrite	174.83410635,
L1D2_ongoing	152	204.186264374	45	59	ApicalDendrite	1.40212282492,
L1D2_ongoing	156	155.453392384	41	25	ApicalDendrite	192.93305489,
L1D2_ongoing	170	209.48476419	58	33	Dendrite	137.900036831,
L1D2_ongoing	191	130.273702518	7	55	ApicalDendrite	101.127422536,
L1D2_ongoing	193	257.768246928	94	40	Dendrite	204.730427052,
L1D2_ongoing	194	339.030728909	34	32	ApicalDendrite	93.4404445693,
L1D2_ongoing	202	197.053801344	94	6	Dendrite	153.035403578,
L1D2_ongoing	221	221.657131213	94	20	Dendrite	150.733248854,
