# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L1D1	28	237.773797135	96	24	Dendrite	217.783042934,
L1D1	32	304.105197592	34	20	ApicalDendrite	214.903974411,
L1D1_ongoing	5	215.187070735	95	18	Dendrite	44.2649855383,
L1D1_ongoing	7	281.808969523	96	40	Dendrite	15.6984330568,
L1D1_ongoing	11	312.888941435	85	8	Dendrite	155.905005965,
L1D1_ongoing	15	299.251636044	85	4	Dendrite	38.210928837,
L1D1_ongoing	23	315.85067255	23	45	ApicalDendrite	100.135372236,
L1D1_ongoing	25	144.877877409	77	41	Dendrite	148.79333078,
L1D1_ongoing	38	414.333208238	29	110	ApicalDendrite	213.536271057,
L1D1_ongoing	41	293.430417292	85	2	Dendrite	247.705144173,
L1D2_ongoing	16	371.430676504	23	71	ApicalDendrite	134.224260205,
L1D2_ongoing	24	35.5815340913	76	2	Dendrite	91.3565941982,
L1D2_ongoing	28	145.932503088	44	39	ApicalDendrite	147.322172999,
L1D2_ongoing	34	174.371773242	93	3	Dendrite	249.31604954,
L1D2_ongoing	40	95.534833957	117	34	Dendrite	243.941426508,
L1D2_ongoing	42	67.6109361027	113	5	Dendrite	187.164385948,
L1D2_ongoing	47	88.0359075206	68	0	Dendrite	7.1449709063,
L1D2_ongoing	60	181.830908981	58	26	Dendrite	222.411356501,246.009316243,
L1D2_ongoing	63	308.352766521	86	10	Dendrite	139.246679043,
L1D2_ongoing	64	333.504023926	86	15	Dendrite	129.899892263,
L1D2_ongoing	67	362.725289587	86	26	Dendrite	52.3664980824,
L1D2_ongoing	83	113.975366381	111	19	Dendrite	236.474288543,
L1D2_ongoing	85	133.085660815	110	31	Dendrite	79.0383477607,
L1D2_ongoing	86	158.045519796	110	46	Dendrite	61.902789615,
L1D2_ongoing	87	99.5631378549	111	13	Dendrite	249.898633795,
L1D2_ongoing	94	169.212680549	91	53	Dendrite	121.320932419,
L1D2_ongoing	97	220.4288332	44	57	ApicalDendrite	172.796912022,
L1D2_ongoing	116	86.1336923303	87	4	Dendrite	185.696878223,
L1D2_ongoing	117	85.8570689541	81	25	Dendrite	192.001897112,
L1D2_ongoing	125	142.146571845	42	17	ApicalDendrite	105.414447019,
L1D2_ongoing	126	358.020861421	23	64	ApicalDendrite	139.956500111,
L1D2_ongoing	139	201.714084222	77	63	Dendrite	71.5479250602,
