# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L1D1	0	291.824099331	24	32	ApicalDendrite	215.63770831,
L1D1	8	387.843604537	23	79	ApicalDendrite	215.63770831,
L1D1_ongoing	12	321.966331636	85	11	Dendrite	237.824916022,
L1D1_ongoing	19	247.526609185	96	28	Dendrite	136.790738919,
L1D1_ongoing	24	177.736230165	77	53	Dendrite	145.517475736,
L1D1_ongoing	27	180.628272177	58	25	Dendrite	82.8106881293,
L1D1_ongoing	30	290.648964191	86	4	Dendrite	102.100348211,
L1D1_ongoing	32	304.105197592	34	20	ApicalDendrite	73.9663615918,
L1D2_ongoing	1	257.727229009	23	15	ApicalDendrite	215.35692336,
L1D2_ongoing	3	266.336690884	24	19	ApicalDendrite	228.599801802,
L1D2_ongoing	6	264.375441408	96	33	Dendrite	75.4508841768,
L1D2_ongoing	21	43.2322349937	63	5	Dendrite	125.401315047,
L1D2_ongoing	22	12.777788875	55	4	Dendrite	34.2257002801,
L1D2_ongoing	24	35.5815340913	76	2	Dendrite	33.7837483366,129.557910342,
L1D2_ongoing	27	154.495980975	44	40	ApicalDendrite	145.522294545,208.745302562,
L1D2_ongoing	43	63.0818159968	113	2	Dendrite	50.265531612,
L1D2_ongoing	48	68.0654772927	91	3	Dendrite	219.046383962,
L1D2_ongoing	61	181.830908981	58	26	Dendrite	206.894438078,
L1D2_ongoing	67	362.725289587	86	26	Dendrite	16.5228029786,
L1D2_ongoing	74	168.357813409	14	103	ApicalDendrite	142.245279784,
L1D2_ongoing	86	158.045519796	110	46	Dendrite	116.356906131,
L1D2_ongoing	91	113.469952322	110	21	Dendrite	35.5264045338,
L1D2_ongoing	99	213.205237232	44	55	ApicalDendrite	51.8019472908,
L1D2_ongoing	105	238.363784277	44	63	ApicalDendrite	3.26298978249,236.610595905,
L1D2_ongoing	120	238.473470867	31	31	ApicalDendrite	138.288051751,
L1D2_ongoing	121	238.375732092	84	80	Dendrite	121.927496368,
L1D2_ongoing	129	266.564409171	94	45	Dendrite	125.960017335,
L1D2_ongoing	139	201.714084222	77	63	Dendrite	41.2621815416,
L1D2_ongoing	142	276.641891789	96	38	Dendrite	46.6111765207,
L1D2_ongoing	153	165.419770396	45	45	ApicalDendrite	35.2434155015,
L1D2_ongoing	161	337.267597443	34	31	ApicalDendrite	15.2541881255,
L1D2_ongoing	167	213.644813847	58	34	Dendrite	167.579702895,
L1D2_ongoing	175	242.998553748	95	33	Dendrite	233.464404941,239.722289086,
L1D2_ongoing	185	98.4398256972	92	17	Dendrite	21.1166804328,
L1D2_ongoing	203	189.998260882	94	4	Dendrite	240.134740179,
L1D2_ongoing	206	241.392841832	96	25	Dendrite	0.328627165621,
L1D2_ongoing	225	215.981160293	94	17	Dendrite	220.551684097,
L1D2_ongoing	229	181.090637712	96	5	Dendrite	28.0623877526,
L1D2_ongoing	233	118.368178128	113	31	Dendrite	124.8033029,
L1D2_ongoing	241	129.60072038	117	55	Dendrite	0.814731465547,
L1D2_ongoing	252	125.621917375	74	37	Dendrite	231.094291203,
L1D2_ongoing	264	146.88883886	57	11	Dendrite	113.398081346,
L1D2_ongoing	268	48.280205519	7	11	ApicalDendrite	235.506310802,
L1D2_ongoing	269	107.483084507	110	17	Dendrite	61.7484541113,
L1D2_ongoing	272	111.960575355	110	20	Dendrite	31.0466921601,
L1D2_ongoing	284	166.255947781	77	49	Dendrite	18.5507206357,156.108587094,
L1D2_ongoing	296	111.273231791	14	58	ApicalDendrite	236.977286652,
L1D2_ongoing	298	115.085819521	88	29	Dendrite	156.419618647,
L2D1	99	128.760111739	4	22	ApicalDendrite	213.468721531,
L2D1_ongoing	41	20.3760761999	125	6	Dendrite	79.5301505057,
L2D1_ongoing	186	293.360392754	36	43	ApicalDendrite	190.148644759,
L2D2	25	127.32245075	7	53	ApicalDendrite	247.815098607,
L2D2	35	118.661262839	13	30	ApicalDendrite	237.834475319,
L2D2	56	139.568582004	81	52	Dendrite	234.521894484,
L2D2	108	71.1686235906	103	24	Dendrite	238.115500771,
L2D2	113	46.0370444375	103	4	Dendrite	211.030038566,
L2D2	123	54.525911875	103	12	Dendrite	218.157833973,
L2D2	143	50.075383277	129	10	Dendrite	265.383054383,
L2D2	149	90.7169253033	105	34	Dendrite	266.298338736,
L2D2	171	67.6343254478	104	16	Dendrite	295.925971755,
L2D2	185	94.3789052099	104	29	Dendrite	255.926450001,
L2D2	239	31.9816176086	105	2	Dendrite	240.101010608,
L2D2	250	68.9008234045	103	22	Dendrite	285.471337525,
L2D2	263	168.351494038	9	62	ApicalDendrite	225.50817649,
L2D2	307	71.5906616429	60	23	Dendrite	222.25304726,
L2D2	332	320.452870824	34	26	ApicalDendrite	298.85341514,
L2D2	379	21.0434497688	61	4	Dendrite	219.609827124,
L2D2	386	35.3347945951	12	5	ApicalDendrite	276.706724683,
L2D2	411	71.5844154824	77	10	Dendrite	250.72842813,
L2D2	421	166.974273601	72	26	Dendrite	227.482677806,
L2D2	560	78.6265897576	59	7	Dendrite	284.582676966,
L2D2	566	132.36304294	58	10	Dendrite	297.013028634,
L2D2	611	125.428952511	131	35	Dendrite	284.289641325,
L2D2	620	121.013493438	131	33	Dendrite	279.981490641,
L2D2	630	143.885838559	5	28	ApicalDendrite	218.514956478,
L2D2	648	137.653008385	104	48	Dendrite	253.793857635,
L2D2	679	50.6725681841	3	12	ApicalDendrite	272.752017995,
L2D2	706	75.6229384297	127	13	Dendrite	291.546748756,
L2D2	734	71.2818161587	124	21	Dendrite	289.448703567,
L2D2	805	94.0960574116	127	18	Dendrite	280.880454187,
L2D2	825	40.9385439861	3	9	ApicalDendrite	213.093484604,
L2D2	832	68.1900330848	131	9	Dendrite	238.115500771,
L2D2	833	81.2110870316	103	29	Dendrite	213.093484604,
L2D2	844	74.6199171372	128	16	Dendrite	284.289641325,
L2D2	865	58.139451952	127	6	Dendrite	289.448703567,
L2D2	885	90.9776950168	103	34	Dendrite	225.50817649,
L2D2	905	50.6021347445	7	13	ApicalDendrite	227.482677806,
L2D2	912	45.1691204982	7	9	ApicalDendrite	218.514956478,
L2D2	992	89.3716545833	19	6	ApicalDendrite	237.834475319,
L2D2	1020	102.3149185	84	14	Dendrite	295.925971755,
L2D2	1064	131.238426873	41	16	ApicalDendrite	234.521894484,
L2D2	1078	134.088698066	60	49	Dendrite	273.466324567,
L2D2	1111	127.040050862	60	47	Dendrite	284.582676966,
L2D2	1112	171.327005494	60	55	Dendrite	213.093484604,
L2D2	1177	106.791462512	98	19	Dendrite	218.157833973,
L2D2	1205	70.6072160033	53	14	Dendrite	278.607307477,
L2D2	1280	99.9301617731	103	38	Dendrite	295.925971755,
L2D2	1285	90.8852836006	128	25	Dendrite	278.607307477,
L2D2	1292	92.8205865873	128	26	Dendrite	253.793857635,
L2D2	1298	113.604034497	128	35	Dendrite	219.609827124,
L2D2	1340	66.3141090078	111	0	Dendrite	255.926450001,
L2D2	1359	80.939335622	110	5	Dendrite	289.448703567,
L2D2	1396	80.0252173756	123	20	Dendrite	298.85341514,
L2D2	1399	93.5459044148	123	26	Dendrite	213.093484604,
