# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L1D1	14	308.790201578	85	7	Dendrite	216.049346335,
L1D1_ongoing	0	291.824099331	24	32	ApicalDendrite	39.4364284779,
L1D1_ongoing	1	330.469511846	34	29	ApicalDendrite	172.261051065,
L1D1_ongoing	6	197.513811551	58	29	Dendrite	49.4189776925,
L1D1_ongoing	11	312.888941435	85	8	Dendrite	244.950099022,
L1D1_ongoing	19	247.526609185	96	28	Dendrite	114.693323309,
L1D1_ongoing	21	345.251371933	34	35	ApicalDendrite	74.0502019449,
L1D1_ongoing	22	196.111627637	110	60	Dendrite	111.185332279,
L1D1_ongoing	42	279.629535611	84	97	Dendrite	144.717876821,
L1D2_ongoing	15	377.43324482	23	75	ApicalDendrite	89.5972928524,
L1D2_ongoing	20	32.0547888707	62	5	Dendrite	180.01003955,185.735034398,
L1D2_ongoing	22	12.777788875	55	4	Dendrite	48.6396386503,
L1D2_ongoing	25	163.746748886	44	42	ApicalDendrite	76.3228753627,
L1D2_ongoing	26	170.677256053	44	44	ApicalDendrite	112.783865714,
L1D2_ongoing	29	187.901146946	94	3	Dendrite	99.2654505264,
L1D2_ongoing	31	183.944627703	94	1	Dendrite	216.505411309,
L1D2_ongoing	37	174.618038665	96	2	Dendrite	219.252142124,
L1D2_ongoing	42	67.6109361027	113	5	Dendrite	39.2867382525,
L1D2_ongoing	46	60.9284398042	65	4	Dendrite	106.299678621,
L1D2_ongoing	52	59.6409744859	114	0	Dendrite	191.082407108,
L1D2_ongoing	53	51.5274448681	112	3	Dendrite	199.892750876,
L1D2_ongoing	65	332.367917	85	15	Dendrite	29.3759791601,
L1D2_ongoing	68	220.757803574	45	66	ApicalDendrite	19.0631402516,
L1D2_ongoing	74	168.357813409	14	103	ApicalDendrite	31.1444708442,
L1D2_ongoing	77	77.511704345	59	4	Dendrite	217.701762745,
L1D2_ongoing	92	197.138642639	91	65	Dendrite	156.656547266,
L1D2_ongoing	98	241.926059381	44	64	ApicalDendrite	61.0608022395,
L1D2_ongoing	99	213.205237232	44	55	ApicalDendrite	150.489430176,
L1D2_ongoing	106	228.957851565	44	60	ApicalDendrite	176.432041078,
L1D2_ongoing	111	83.9942927706	7	32	ApicalDendrite	102.137263919,
L1D2_ongoing	118	85.9945789279	88	16	Dendrite	202.857968894,
L1D2_ongoing	136	263.593112097	94	43	Dendrite	50.1649733842,56.3854488045,
L1D2_ongoing	151	206.900195489	45	60	ApicalDendrite	179.323987473,249.826931459,
L1D2_ongoing	156	155.453392384	41	25	ApicalDendrite	45.4030817563,
L1D2_ongoing	180	95.377674616	59	25	Dendrite	105.786738503,
L1D2_ongoing	187	202.828848566	44	52	ApicalDendrite	114.9119687,
L1D2_ongoing	193	257.768246928	94	40	Dendrite	24.2458056029,
L1D2_ongoing	201	216.978781434	96	19	Dendrite	89.31103368,
L1D2_ongoing	215	238.941808381	94	30	Dendrite	157.179483935,
L1D2_ongoing	216	240.922124356	94	32	Dendrite	241.350751385,
L1D2_ongoing	217	234.43696594	96	23	Dendrite	192.681704451,
L1D2_ongoing	229	181.090637712	96	5	Dendrite	96.0432199452,
L1D2_ongoing	235	121.241080518	104	41	Dendrite	59.3168862028,215.105438075,
L1D2_ongoing	236	109.506883703	105	40	Dendrite	54.5849615689,
L1D2_ongoing	240	112.05431171	68	11	Dendrite	3.84795667593,170.388295807,
L1D2_ongoing	244	215.794133932	45	64	ApicalDendrite	118.510403999,
L1D2_ongoing	245	304.105197592	34	20	ApicalDendrite	216.387743714,
L1D2_ongoing	256	156.407830048	59	40	Dendrite	115.186547312,
L1D2_ongoing	263	167.135002332	59	43	Dendrite	115.34579706,
L1D2_ongoing	266	155.622660986	58	18	Dendrite	192.480363146,
L1D2_ongoing	267	150.076245849	59	39	Dendrite	41.0726874859,
L1D2_ongoing	285	198.244635912	77	61	Dendrite	24.3507307008,
L1D2_ongoing	287	153.161909076	77	44	Dendrite	83.4265293639,
L1D2_ongoing	291	183.954184686	77	55	Dendrite	122.988763924,
L1D2_ongoing	300	119.938901157	14	66	ApicalDendrite	95.6549972405,
L1D2_ongoing	301	152.478100589	88	46	Dendrite	241.50730259,
L2D1	11	34.626094418	122	5	Dendrite	211.052266154,
L2D1	45	47.8737503581	9	4	ApicalDendrite	241.950441972,
L2D1	127	120.002974553	127	28	Dendrite	228.118091201,
L2D1	163	102.413729833	118	37	Dendrite	212.793390121,
L2D1	293	89.0513768969	128	24	Dendrite	211.052266154,
L2D1_ongoing	10	38.1168824047	3	8	ApicalDendrite	9.67122590298,
L2D1_ongoing	71	68.7421956831	7	24	ApicalDendrite	28.4713798275,
L2D1_ongoing	170	106.630043982	20	3	ApicalDendrite	94.4095661691,
L2D1_ongoing	180	336.126700866	37	2	ApicalDendrite	139.217233424,
L2D1_ongoing	243	70.6334440585	104	18	Dendrite	92.2453981547,
L2D1_ongoing	310	351.022870674	37	10	ApicalDendrite	176.55834179,
L2D2	2	114.460771405	81	40	Dendrite	287.195477538,
L2D2	18	139.568582004	81	52	Dendrite	269.942570264,
L2D2	36	113.686661844	13	28	ApicalDendrite	230.045694552,
L2D2	69	116.187447576	13	29	ApicalDendrite	271.446477072,
L2D2	84	30.9879817163	102	2	Dendrite	296.115199642,
L2D2	106	67.1075543984	129	17	Dendrite	261.883150937,
L2D2	116	29.8491791077	102	1	Dendrite	235.179386955,
L2D2	123	54.525911875	103	12	Dendrite	276.266494969,
L2D2	140	88.711467865	105	31	Dendrite	240.240504275,
L2D2	172	75.6148765266	103	26	Dendrite	237.455600507,
L2D2	256	97.0027981613	104	30	Dendrite	244.359590281,
L2D2	427	177.764619817	75	66	Dendrite	240.281543723,
L2D2	458	165.526059663	88	58	Dendrite	239.453042369,
L2D2	482	143.42013059	45	38	ApicalDendrite	236.958712252,
L2D2	527	78.1935214479	59	6	Dendrite	249.901500099,
L2D2	566	132.36304294	58	10	Dendrite	259.895575496,
L2D2	570	95.7160188563	56	29	Dendrite	255.916336956,
L2D2	581	85.0640695288	56	24	Dendrite	248.844616433,
L2D2	590	119.353726982	57	4	Dendrite	264.314857822,
L2D2	646	141.40268351	104	50	Dendrite	237.360580979,
L2D2	672	80.3621892274	128	19	Dendrite	267.426720542,
L2D2	680	65.7695330406	124	18	Dendrite	227.347571147,
