# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L1D1_ongoing	3	311.163951538	24	42	ApicalDendrite	39.182171766,240.331409212,
L1D1_ongoing	4	246.147502303	84	83	Dendrite	4.04587936005,
L1D1_ongoing	9	402.661442126	23	84	ApicalDendrite	38.6775469315,
L1D1_ongoing	10	378.823245807	23	76	ApicalDendrite	133.624233853,149.454496555,
L1D1_ongoing	12	321.966331636	85	11	Dendrite	93.2139099403,
L1D1_ongoing	19	247.526609185	96	28	Dendrite	53.2673978754,
L1D1_ongoing	31	282.982372924	86	0	Dendrite	5.31692084979,
L1D1_ongoing	32	304.105197592	34	20	ApicalDendrite	9.89614658502,
L1D1_ongoing	34	145.398590963	42	18	ApicalDendrite	198.776087562,
L1D1_ongoing	41	293.430417292	85	2	Dendrite	67.0718549372,
L1D1_ongoing	42	279.629535611	84	97	Dendrite	141.772740267,
L1D2_ongoing	4	250.414676578	96	29	Dendrite	1.4838216873,
L1D2_ongoing	7	266.928279837	96	34	Dendrite	18.0591464246,43.5354617937,
L1D2_ongoing	16	371.430676504	23	71	ApicalDendrite	178.259102987,
L1D2_ongoing	21	43.2322349937	63	5	Dendrite	31.5099025517,
L1D2_ongoing	24	35.5815340913	76	2	Dendrite	114.801487806,
L1D2_ongoing	35	190.450229983	95	5	Dendrite	27.9107263172,
L1D2_ongoing	41	118.386539572	72	3	Dendrite	123.102086411,
L1D2_ongoing	44	63.4689147886	109	11	Dendrite	247.927344801,
L1D2_ongoing	45	67.9355285861	114	3	Dendrite	42.704385289,
L1D2_ongoing	59	180.628272177	58	25	Dendrite	58.985488329,230.95596324,
L1D2_ongoing	60	181.830908981	58	26	Dendrite	36.6885002863,
L1D2_ongoing	61	181.830908981	58	26	Dendrite	186.186007439,
L1D2_ongoing	62	343.99949933	86	19	Dendrite	11.6123145063,
L1D2_ongoing	63	308.352766521	86	10	Dendrite	107.723359359,
L1D2_ongoing	66	337.091201147	85	16	Dendrite	26.6054783173,
