# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L1D1	1	330.469511846	34	29	ApicalDendrite	215.525519581,
L1D1	12	321.966331636	85	11	Dendrite	218.166803303,
L1D1	14	308.790201578	85	7	Dendrite	216.410727393,
L1D1	16	305.204624377	85	6	Dendrite	217.175489133,
L1D1	17	357.894941705	86	24	Dendrite	217.175489133,
L1D1	22	196.111627637	110	60	Dendrite	217.175489133,
L1D1	30	290.648964191	86	4	Dendrite	215.525519581,
L1D1	36	173.099511536	58	23	Dendrite	215.525519581,
L1D1_ongoing	1	330.469511846	34	29	ApicalDendrite	148.372386819,
L1D1_ongoing	14	308.790201578	85	7	Dendrite	165.923465122,
L1D1_ongoing	18	264.375441408	96	33	Dendrite	94.3239488732,
L1D1_ongoing	27	180.628272177	58	25	Dendrite	62.1444308565,
L1D1_ongoing	32	304.105197592	34	20	ApicalDendrite	156.504307107,
L1D1_ongoing	34	145.398590963	42	18	ApicalDendrite	94.7540236895,
L1D2_ongoing	8	255.131035451	96	30	Dendrite	177.853170126,
L1D2_ongoing	9	247.526609185	96	28	Dendrite	41.888020617,96.0069158455,113.082470167,
L1D2_ongoing	10	258.376313058	96	31	Dendrite	163.081752851,
L1D2_ongoing	16	371.430676504	23	71	ApicalDendrite	58.5245731919,
L1D2_ongoing	17	41.9984208294	80	4	Dendrite	80.3145245286,
L1D2_ongoing	22	12.777788875	55	4	Dendrite	194.889396431,
L1D2_ongoing	23	42.3430293503	16	6	ApicalDendrite	48.994799457,
L1D2_ongoing	32	172.20647626	93	1	Dendrite	245.579120318,
L1D2_ongoing	36	200.057517281	95	10	Dendrite	25.1790898539,
L1D2_ongoing	40	95.534833957	117	34	Dendrite	38.1177887619,
L1D2_ongoing	41	118.386539572	72	3	Dendrite	87.6061828887,
L1D2_ongoing	42	67.6109361027	113	5	Dendrite	62.9517804427,
L1D2_ongoing	48	68.0654772927	91	3	Dendrite	194.141970205,
L1D2_ongoing	49	52.2274802593	109	5	Dendrite	101.11230271,
L1D2_ongoing	50	61.3187555756	98	0	Dendrite	60.8843850364,
L1D2_ongoing	55	116.845156417	91	29	Dendrite	148.632155363,
L1D2_ongoing	56	42.8617571811	108	3	Dendrite	127.644802424,
L1D2_ongoing	65	332.367917	85	15	Dendrite	56.9937319397,
L1D2_ongoing	68	220.757803574	45	66	ApicalDendrite	153.779960839,182.909381296,
L1D2_ongoing	85	133.085660815	110	31	Dendrite	205.474528526,
L1D2_ongoing	91	113.469952322	110	21	Dendrite	161.414342098,
L1D2_ongoing	93	179.673311314	91	57	Dendrite	187.534518738,
L1D2_ongoing	101	231.48998264	44	61	ApicalDendrite	135.001706145,
L1D2_ongoing	102	227.34907043	44	59	ApicalDendrite	33.4043021756,124.593911703,
L1D2_ongoing	105	238.363784277	44	63	ApicalDendrite	37.367001281,
L1D2_ongoing	106	228.957851565	44	60	ApicalDendrite	145.902164058,
L1D2_ongoing	110	66.9354069013	81	14	Dendrite	25.5476847926,
L1D2_ongoing	120	238.473470867	31	31	ApicalDendrite	143.416501703,
L1D2_ongoing	123	128.454276359	77	36	Dendrite	66.0435665597,
L1D2_ongoing	130	293.546479247	94	55	Dendrite	18.9452703181,
L1D2_ongoing	147	179.843438655	45	50	ApicalDendrite	110.853970029,199.350160823,
L1D2_ongoing	157	334.700898707	34	30	ApicalDendrite	220.417310653,
L1D2_ongoing	160	308.504774332	24	40	ApicalDendrite	164.94050213,
L1D2_ongoing	167	213.644813847	58	34	Dendrite	24.6416279399,
L1D2_ongoing	169	194.590813376	58	28	Dendrite	32.8669464419,
L1D2_ongoing	172	333.152644292	23	52	ApicalDendrite	93.1511786138,
L1D2_ongoing	185	98.4398256972	92	17	Dendrite	199.000786771,
L1D2_ongoing	187	202.828848566	44	52	ApicalDendrite	40.6708592868,82.7261765313,190.239720672,
L1D2_ongoing	195	357.004325583	24	66	ApicalDendrite	75.6553118069,
L1D2_ongoing	196	374.213334767	34	48	ApicalDendrite	93.050706106,
L1D2_ongoing	205	198.62201058	96	12	Dendrite	244.029384441,
L1D2_ongoing	206	241.392841832	96	25	Dendrite	170.413261226,214.631833076,
L1D2_ongoing	207	235.035492715	94	27	Dendrite	217.942157781,
L1D2_ongoing	208	246.003554339	94	35	Dendrite	160.067837643,
L1D2_ongoing	210	210.068479726	94	13	Dendrite	6.21421228706,227.29189681,
L1D2_ongoing	211	236.952424266	94	28	Dendrite	91.5379473246,
L1D2_ongoing	214	244.306237009	94	34	Dendrite	63.188680164,223.849667434,
L1D2_ongoing	221	221.657131213	94	20	Dendrite	235.633529548,
L1D2_ongoing	226	212.816810045	96	17	Dendrite	169.978575286,
L1D2_ongoing	229	181.090637712	96	5	Dendrite	79.7753142066,
L1D2_ongoing	232	93.9633841363	113	18	Dendrite	164.393408718,247.175069841,
L1D2_ongoing	234	190.219921422	84	60	Dendrite	55.4595457841,
L1D2_ongoing	250	298.778455932	33	16	ApicalDendrite	174.464731811,
L1D2_ongoing	252	125.621917375	74	37	Dendrite	96.7052652338,
L1D2_ongoing	254	161.766201159	14	101	ApicalDendrite	88.0590156889,
L1D2_ongoing	267	150.076245849	59	39	Dendrite	157.739247543,
L1D2_ongoing	283	174.949001991	77	52	Dendrite	206.711064251,
L1D2_ongoing	289	144.877877409	77	41	Dendrite	86.773964018,
L1D2_ongoing	290	194.983326386	77	60	Dendrite	190.078289074,
L1D2_ongoing	291	183.954184686	77	55	Dendrite	76.5465653494,
L1D2_ongoing	292	149.813638414	77	43	Dendrite	187.386249083,
L1D2_ongoing	294	87.3349065051	45	16	ApicalDendrite	72.9324845951,
L1D2_ongoing	298	115.085819521	88	29	Dendrite	11.6361161827,
L1D2_ongoing	299	133.735880478	14	88	ApicalDendrite	19.4633237223,145.375214893,
L2D1_ongoing	6	36.6649568042	8	4	ApicalDendrite	83.6326311705,
L2D1_ongoing	14	27.1332862335	7	0	ApicalDendrite	110.941903074,
L2D1_ongoing	29	19.3085416567	46	6	Dendrite	24.3231937501,
L2D1_ongoing	36	0.0	1	0	ApicalDendrite	27.3560656325,
L2D1_ongoing	62	65.2618417655	7	22	ApicalDendrite	189.383155767,
L2D1_ongoing	90	58.139451952	127	6	Dendrite	82.9963166168,
L2D1_ongoing	100	46.5050923123	123	6	Dendrite	232.926915038,
L2D1_ongoing	102	54.3938254201	3	14	ApicalDendrite	225.236227766,
L2D1_ongoing	110	87.2272826615	128	23	Dendrite	46.2910083357,
L2D1_ongoing	114	95.9650110575	4	10	ApicalDendrite	30.9009769155,
L2D1_ongoing	120	64.1155772636	123	13	Dendrite	77.6457466579,
L2D1_ongoing	168	131.074117195	118	48	Dendrite	228.203043162,
L2D1_ongoing	203	192.217176692	32	16	ApicalDendrite	205.421028068,
L2D1_ongoing	218	138.524407571	74	44	Dendrite	66.4353314073,
L2D1_ongoing	246	27.9659318918	105	0	Dendrite	169.787331718,
L2D1_ongoing	259	388.981354807	29	101	ApicalDendrite	41.1140664343,
L2D1_ongoing	272	374.532628069	29	96	ApicalDendrite	48.6478486718,
L2D2	47	131.747458037	81	48	Dendrite	237.183293049,
L2D2	120	69.8945642055	129	18	Dendrite	217.494769784,
L2D2	199	72.9367421138	104	19	Dendrite	290.819018175,
L2D2	486	139.705096284	88	40	Dendrite	246.577908579,
L2D2	684	95.9650110575	4	10	ApicalDendrite	245.519399477,
L2D2	708	51.1503375129	127	2	Dendrite	285.217991113,
L2D2	944	65.6137570381	9	11	ApicalDendrite	219.104859749,
L2D2	1054	78.5191688665	70	12	Dendrite	230.96302884,
L2D2	1407	163.534119822	20	28	ApicalDendrite	297.229208853,
L2D2	1469	36.6649568042	9	0	ApicalDendrite	241.035547567,
L2D2	2179	151.150771064	20	22	ApicalDendrite	266.830475465,
L2D2	2275	106.041788034	69	19	Dendrite	241.035547567,
L2D2_ongoing	40	116.187447576	13	29	ApicalDendrite	100.209926055,
L2D2_ongoing	44	111.358784097	13	27	ApicalDendrite	62.2633443557,
L2D2_ongoing	48	108.877520701	13	26	ApicalDendrite	163.56164064,
L2D2_ongoing	50	104.851345329	7	41	ApicalDendrite	70.9359383511,
L2D2_ongoing	56	139.568582004	81	52	Dendrite	214.625414375,
L2D2_ongoing	61	94.3864311585	7	36	ApicalDendrite	66.7829104276,
L2D2_ongoing	64	128.629530104	81	47	Dendrite	14.901010419,
L2D2_ongoing	67	104.851345329	7	41	ApicalDendrite	40.9877241831,
L2D2_ongoing	72	124.008399548	13	32	ApicalDendrite	208.048487137,
L2D2_ongoing	97	74.5077382496	129	20	Dendrite	89.025945748,
L2D2_ongoing	111	50.0849020922	103	7	Dendrite	16.4017381478,
L2D2_ongoing	119	95.1924468203	105	37	Dendrite	13.7268193566,
L2D2_ongoing	143	50.075383277	129	10	Dendrite	186.1861381,
L2D2_ongoing	163	53.9603664654	103	11	Dendrite	7.62713976108,
L2D2_ongoing	167	46.2816550161	104	5	Dendrite	121.906671011,
L2D2_ongoing	190	29.1277615581	105	1	Dendrite	160.825784181,
L2D2_ongoing	207	60.5711064078	103	16	Dendrite	86.6690057431,
L2D2_ongoing	307	71.5906616429	60	23	Dendrite	17.7111874488,
L2D2_ongoing	329	335.084948289	24	52	ApicalDendrite	174.902993199,
L2D2_ongoing	362	46.1283170144	81	1	Dendrite	212.503547646,
L2D2_ongoing	408	17.1139898695	55	6	Dendrite	92.7233574177,
L2D2_ongoing	411	71.5844154824	77	10	Dendrite	112.041400093,
L2D2_ongoing	421	166.974273601	72	26	Dendrite	228.463281037,
L2D2_ongoing	448	161.476003526	88	52	Dendrite	224.61027554,
L2D2_ongoing	459	105.122803416	14	50	ApicalDendrite	206.743931924,
L2D2_ongoing	460	163.738374501	88	56	Dendrite	200.615199544,
L2D2_ongoing	465	166.36146063	88	60	Dendrite	113.17461618,
L2D2_ongoing	497	93.4056686763	45	18	ApicalDendrite	63.865784177,
