# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L1D1	25	144.877877409	77	41	Dendrite	214.927332496,
L1D1	32	304.105197592	34	20	ApicalDendrite	213.49056091,
L1D1_ongoing	1	330.469511846	34	29	ApicalDendrite	231.312772013,
L1D1_ongoing	9	402.661442126	23	84	ApicalDendrite	235.555343538,
L1D1_ongoing	12	321.966331636	85	11	Dendrite	142.715195808,
L1D1_ongoing	16	305.204624377	85	6	Dendrite	152.356834027,
L1D1_ongoing	18	264.375441408	96	33	Dendrite	1.43902344525,
L1D1_ongoing	26	199.280277961	44	51	ApicalDendrite	85.5076175535,
L1D1_ongoing	28	237.773797135	96	24	Dendrite	214.895022368,
L1D1_ongoing	36	173.099511536	58	23	Dendrite	13.7166490785,
L1D1_ongoing	37	151.674736022	57	13	Dendrite	141.039981844,
L1D2_ongoing	0	267.110362227	24	20	ApicalDendrite	221.007877397,
L1D2_ongoing	21	43.2322349937	63	5	Dendrite	141.064316335,
L1D2_ongoing	22	12.777788875	55	4	Dendrite	180.096259543,
L1D2_ongoing	23	42.3430293503	16	6	ApicalDendrite	242.71365002,
L1D2_ongoing	25	163.746748886	44	42	ApicalDendrite	4.93495199211,
L1D2_ongoing	32	172.20647626	93	1	Dendrite	187.599652562,
L1D2_ongoing	36	200.057517281	95	10	Dendrite	199.414269713,
L1D2_ongoing	43	63.0818159968	113	2	Dendrite	217.209980797,
L1D2_ongoing	50	61.3187555756	98	0	Dendrite	92.0706110986,
L1D2_ongoing	52	59.6409744859	114	0	Dendrite	237.563285787,
L1D2_ongoing	59	180.628272177	58	25	Dendrite	207.818991307,
L1D2_ongoing	65	332.367917	85	15	Dendrite	246.994257904,
L1D2_ongoing	68	220.757803574	45	66	ApicalDendrite	23.1733862084,
L1D2_ongoing	82	150.834691707	110	41	Dendrite	146.279947194,
L1D2_ongoing	97	220.4288332	44	57	ApicalDendrite	213.966563462,
L1D2_ongoing	98	241.926059381	44	64	ApicalDendrite	233.420937496,
L1D2_ongoing	103	223.839077415	44	58	ApicalDendrite	105.986566334,
L1D2_ongoing	109	223.839077415	44	58	ApicalDendrite	30.7384112592,
L1D2_ongoing	116	86.1336923303	87	4	Dendrite	113.008421483,
L1D2_ongoing	119	55.6031021426	104	10	Dendrite	109.876412015,157.971310652,
L1D2_ongoing	124	145.398590963	42	18	ApicalDendrite	119.271485447,
L1D2_ongoing	128	282.643515613	94	51	Dendrite	223.423226319,
L1D2_ongoing	152	204.186264374	45	59	ApicalDendrite	29.8881364149,
L1D2_ongoing	154	167.518034835	45	46	ApicalDendrite	136.827889836,
L1D2_ongoing	156	155.453392384	41	25	ApicalDendrite	97.2964460969,
L1D2_ongoing	158	300.928691181	24	37	ApicalDendrite	110.810822641,
L1D2_ongoing	169	194.590813376	58	28	Dendrite	165.913408289,226.576950543,
L1D2_ongoing	179	86.2174344641	77	16	Dendrite	71.7955536925,
L1D2_ongoing	190	97.1485188528	129	28	Dendrite	170.706118659,
L1D2_ongoing	198	367.286913216	24	72	ApicalDendrite	59.7263180219,
L1D2_ongoing	200	204.859849659	94	10	Dendrite	2.81494451181,
L1D2_ongoing	204	193.216559235	94	5	Dendrite	98.8432325538,
L1D2_ongoing	211	236.952424266	94	28	Dendrite	108.100995198,
L1D2_ongoing	217	234.43696594	96	23	Dendrite	127.258208651,
L1D2_ongoing	218	186.51899081	96	7	Dendrite	148.940675813,
L1D2_ongoing	238	115.999680225	69	27	Dendrite	11.3666384092,
L1D2_ongoing	253	186.554462538	110	56	Dendrite	205.270608925,
L1D2_ongoing	259	150.169017367	57	12	Dendrite	232.414119095,
L1D2_ongoing	267	150.076245849	59	39	Dendrite	74.0856539486,
L1D2_ongoing	279	188.286505298	77	57	Dendrite	203.437064803,
L1D2_ongoing	281	199.741718316	77	62	Dendrite	158.448560844,
L1D2_ongoing	288	171.68987475	77	51	Dendrite	167.593317977,
L1D2_ongoing	303	155.366057295	84	44	Dendrite	245.08917286,
L2D1	84	54.5543499803	7	16	ApicalDendrite	216.051126787,
L2D1	144	186.692272933	84	58	Dendrite	230.596035378,
L2D1	203	192.217176692	32	16	ApicalDendrite	214.537406782,
L2D1	266	385.415455896	29	100	ApicalDendrite	230.596035378,
L2D1	279	119.998228073	50	36	Dendrite	216.051126787,
L2D1	289	91.3546389763	74	16	Dendrite	216.051126787,
L2D1	330	239.639310581	39	11	ApicalDendrite	214.537406782,
L2D1_ongoing	12	39.609887247	52	6	Dendrite	214.839629153,
L2D1_ongoing	98	67.2628766386	124	19	Dendrite	61.1491768755,
L2D1_ongoing	134	100.376828408	131	25	Dendrite	231.989919648,
L2D1_ongoing	172	222.056943024	84	72	Dendrite	150.255362649,
L2D1_ongoing	190	280.953899629	36	34	ApicalDendrite	80.728004636,
L2D1_ongoing	216	127.424253863	74	38	Dendrite	216.280548231,
L2D1_ongoing	294	141.278686554	4	27	ApicalDendrite	146.120934882,
L2D1_ongoing	307	356.913112922	37	13	ApicalDendrite	199.94267353,
L2D2	34	137.933105227	81	51	Dendrite	226.549159645,
L2D2	44	111.358784097	13	27	ApicalDendrite	289.998622672,
L2D2	52	127.00089273	81	46	Dendrite	273.805127586,
L2D2	118	62.7544002083	105	16	Dendrite	233.68436525,
L2D2	163	53.9603664654	103	11	Dendrite	291.009359947,
L2D2	176	84.8830839421	105	27	Dendrite	237.309910286,
L2D2	226	39.4945151603	129	5	Dendrite	241.219386359,
L2D2	234	36.203578404	103	0	Dendrite	273.600662292,
L2D2	245	47.9724546186	104	6	Dendrite	231.224679399,
L2D2	279	145.057461679	18	25	ApicalDendrite	261.864235204,
L2D2	286	71.856913698	132	8	Dendrite	292.702241512,
L2D2	346	143.577867204	111	34	Dendrite	268.066217027,
L2D2	353	49.5347540913	73	3	Dendrite	268.047603837,
L2D2	394	48.6319876292	64	2	Dendrite	231.319646941,
L2D2	410	54.8192994655	70	0	Dendrite	249.851417306,
L2D2	455	126.079033378	45	30	ApicalDendrite	243.379352599,
L2D2	493	129.426097345	14	80	ApicalDendrite	288.433157467,
L2D2	516	138.962436484	113	41	Dendrite	265.489258155,
L2D2	560	78.6265897576	59	7	Dendrite	245.409011494,
L2D2	561	84.8091829793	56	23	Dendrite	257.29443596,
L2D2	576	106.633630758	57	1	Dendrite	263.192451959,
L2D2	612	142.036747606	131	44	Dendrite	224.889004621,
L2D2	710	56.2989729314	127	5	Dendrite	237.369835094,
L2D2	730	90.9776950168	103	34	Dendrite	287.024391908,
